"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 08 06:08:33 GMT 2024","Mon Jul 08 06:08:33 GMT 2024","37","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify text in the 'Login' link in the section 1",""
"passed","Mon Jul 08 06:01:49 GMT 2024","Mon Jul 08 06:01:50 GMT 2024","1396","tests","footer_test","TestFooter","","","Verify presence, visibility, clickability, href, status code of the Selectel link in Footer",""
"passed","Mon Jul 08 06:01:19 GMT 2024","Mon Jul 08 06:01:21 GMT 2024","2559","tests","footer_test","TestFooter","","","Verify presence and visibility of Footer on each page specified in the kit",""
"passed","Mon Jul 08 06:10:40 GMT 2024","Mon Jul 08 06:10:49 GMT 2024","9296","tests","Речевые упражнения.","TestCardsRU","","","Select a random card from ""Предложения"" group and compare UI vs BACKEND data.",""
"passed","Mon Jul 08 05:59:36 GMT 2024","Mon Jul 08 05:59:36 GMT 2024","42","tests","contributors_page_test","TestContributorsPage","","","Verify amount of contributor cards with images, links and descriptions in the section grid",""
"passed","Mon Jul 08 06:12:04 GMT 2024","Mon Jul 08 06:12:27 GMT 2024","22500","tests","Речевые упражнения.","TestCardsRU","","","Solutions to a random task in the ""Слова Королёвой"" .",""
"passed","Mon Jul 08 06:06:29 GMT 2024","Mon Jul 08 06:06:30 GMT 2024","593","tests","registration_page_test","TestRegistrationPage","","","Check registration without choosing gender",""
"passed","Mon Jul 08 06:03:35 GMT 2024","Mon Jul 08 06:03:35 GMT 2024","44","tests","footer_test","TestFooter","","","Verify visible sizes of the EPAM link's image in Footer",""
"passed","Mon Jul 08 06:05:10 GMT 2024","Mon Jul 08 06:05:11 GMT 2024","988","tests","main_page_test","TestMainPage","","","Verify redirection to donate page not authorized user.",""
"passed","Mon Jul 08 06:12:58 GMT 2024","Mon Jul 08 06:12:59 GMT 2024","870","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify the composition and visibility of elements 
            on the 1st-4th levels of nesting on the page",""
"passed","Mon Jul 08 06:03:20 GMT 2024","Mon Jul 08 06:03:20 GMT 2024","70","tests","footer_test","TestFooter","","","Verify presence, visibility and accuracy of the ARASAAC link's image in Footer",""
"passed","Mon Jul 08 06:00:04 GMT 2024","Mon Jul 08 06:00:05 GMT 2024","734","tests","contributors_page_test","TestContributorsPage","","","Verify href, status code, text of the 'All Team' link on the page",""
"passed","Mon Jul 08 06:13:25 GMT 2024","Mon Jul 08 06:13:26 GMT 2024","760","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify values of the text in links in the sections",""
"passed","Mon Jul 08 06:13:05 GMT 2024","Mon Jul 08 06:13:06 GMT 2024","235","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify value of the title of the tab",""
"passed","Mon Jul 08 06:03:24 GMT 2024","Mon Jul 08 06:03:24 GMT 2024","46","tests","footer_test","TestFooter","","","Verify visible sizes of the ARASAAC link's image in Footer",""
"passed","Mon Jul 08 06:04:12 GMT 2024","Mon Jul 08 06:04:12 GMT 2024","79","tests","footer_test","TestFooter","","","Verify changes of visible sizes of the Selectel link's image in Footer",""
"passed","Mon Jul 08 06:00:57 GMT 2024","Mon Jul 08 06:00:59 GMT 2024","2618","tests","footer_test","TestFooter","","","Verify presence and visibility of Footer on each page specified in the kit",""
"passed","Mon Jul 08 06:13:47 GMT 2024","Mon Jul 08 06:13:48 GMT 2024","789","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify presence, visibility and attributes of icons in the sections",""
"passed","Mon Jul 08 06:08:22 GMT 2024","Mon Jul 08 06:08:22 GMT 2024","11","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify value of the title of the tab",""
"passed","Mon Jul 08 05:59:43 GMT 2024","Mon Jul 08 05:59:43 GMT 2024","29","tests","contributors_page_test","TestContributorsPage","","","Verify values of subtitles with tag 'h3' on the page",""
