"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23","Verify the composition and visibility of elements on the 1st level of nesting in the section 1","tests","Thu Nov 27 15:24:37 UTC 2025","passed","Thu Nov 27 15:24:37 UTC 2025","TestContactsPage","contacts_page_test","",""
"","700","Check registration with new email and empty email","tests","Thu Nov 27 15:39:46 UTC 2025","passed","Thu Nov 27 15:39:46 UTC 2025","TestRegistrationPage","registration_page_test","",""
"","683","Verify redirection to specialists page not authorized user.","tests","Thu Nov 27 15:38:39 UTC 2025","passed","Thu Nov 27 15:38:40 UTC 2025","TestMainPage","main_page_test","",""
"","173","Verify presence, visibility of lists on the page","tests","Thu Nov 27 15:27:13 UTC 2025","passed","Thu Nov 27 15:27:13 UTC 2025","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","744","Check registration with new email and empty confirm password","tests","Thu Nov 27 15:39:30 UTC 2025","passed","Thu Nov 27 15:39:30 UTC 2025","TestRegistrationPage","registration_page_test","",""
"","3","Test for authorization customer.","tests","Thu Nov 27 15:38:19 UTC 2025","passed","Thu Nov 27 15:38:19 UTC 2025","TestLoginPage","login_page_test","",""
"","0","Checking the ip is available","tests","Thu Nov 27 15:38:59 UTC 2025","skipped","Thu Nov 27 15:38:59 UTC 2025","TestMainPage","main_page_test","",""
"","23","Verify attribute 'src' of images in links on the page","tests","Thu Nov 27 15:35:18 UTC 2025","passed","Thu Nov 27 15:35:18 UTC 2025","TestGroupsPage","groups_page_test","",""
"","1647","Verify clickability, href of links in breadcrumbs on the page","tests","Thu Nov 27 15:28:02 UTC 2025","passed","Thu Nov 27 15:28:04 UTC 2025","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","159","Verify composition, visibility of elements on the 1st-6th levels of nesting on the page","tests","Thu Nov 27 15:33:38 UTC 2025","passed","Thu Nov 27 15:33:38 UTC 2025","TestGroupsPage","groups_page_test","",""
"","129","Verify clickability, titles, attributes of group links on the page","tests","Thu Nov 27 15:30:57 UTC 2025","passed","Thu Nov 27 15:30:57 UTC 2025","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","133","Verify redirection to description page not authorized user.","tests","Thu Nov 27 15:38:23 UTC 2025","passed","Thu Nov 27 15:38:23 UTC 2025","TestMainPage","main_page_test","",""
"","1028","Verify redirection to donate page not authorized user.","tests","Thu Nov 27 15:38:31 UTC 2025","passed","Thu Nov 27 15:38:32 UTC 2025","TestMainPage","main_page_test","",""
"","46","Verify presence, visibility, attributes of icons in the Header for an authorized user","tests","Thu Nov 27 15:38:08 UTC 2025","passed","Thu Nov 27 15:38:08 UTC 2025","TestHeaderPage","header_test","",""
