"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","947","Checking the possibility of authorization with incorrect data","tests","Tue Nov 25 11:01:33 UTC 2025","passed","Tue Nov 25 11:01:34 UTC 2025","TestAuthorizedUserPage","authorisation_page_test","",""
"","29","Verify value of the 'en' title on the page","tests","Tue Nov 25 11:12:32 UTC 2025","passed","Tue Nov 25 11:12:32 UTC 2025","TestGroupsPage","groups_page_test","",""
"","8774","Select a random card from ""Похожие фразы"" group and compare UI vs BACKEND data.","tests","Tue Nov 25 11:23:13 UTC 2025","passed","Tue Nov 25 11:23:22 UTC 2025","TestCardsRU","Речевые упражнения.","",""
"","1894","Verify composition, visibility of elements on the 1st-6th levels of nesting on the page","tests","Tue Nov 25 11:07:25 UTC 2025","passed","Tue Nov 25 11:07:27 UTC 2025","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","12","Verify value of the title of the tab","tests","Tue Nov 25 11:21:11 UTC 2025","passed","Tue Nov 25 11:21:11 UTC 2025","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","245","Verify composition and visibility of elements on the 1st-7th levels of nesting in the Footer","tests","Tue Nov 25 11:10:33 UTC 2025","passed","Tue Nov 25 11:10:33 UTC 2025","TestFooter","footer_test","",""
"","86","Verify the composition and visibility of elements 
        on the 1st-3rd levels of nesting in the section 1","tests","Tue Nov 25 11:21:03 UTC 2025","passed","Tue Nov 25 11:21:03 UTC 2025","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","53","Verify values of title and subtitles with tags h2, h3 on the page","tests","Tue Nov 25 11:02:49 UTC 2025","passed","Tue Nov 25 11:02:49 UTC 2025","TestContributorsPage","contributors_page_test","",""
"","169","Verify composition, visibility of elements on the 1st-6th levels of nesting on the page","tests","Tue Nov 25 11:11:52 UTC 2025","passed","Tue Nov 25 11:11:53 UTC 2025","TestGroupsPage","groups_page_test","",""
"","17272","Change the password by receiving an email link","tests","Tue Nov 25 11:18:24 UTC 2025","passed","Tue Nov 25 11:18:41 UTC 2025","TestProfilePage","profile_page_test","",""
"","693","Verify redirection to specialists page not authorized user.","tests","Tue Nov 25 11:03:48 UTC 2025","passed","Tue Nov 25 11:03:49 UTC 2025","TestDescriptionPage","description_page_test","",""
"","35","Verify value of text on the page","tests","Tue Nov 25 11:20:11 UTC 2025","passed","Tue Nov 25 11:20:11 UTC 2025","TestSpecialistsPage","specialists_page_test","",""
"","894","Verify attribute values of images in contributors cards in grids","tests","Tue Nov 25 11:03:17 UTC 2025","passed","Tue Nov 25 11:03:18 UTC 2025","TestContributorsPage","contributors_page_test","",""
"","30","Verify amount and visibility of sections with content on the page","tests","Tue Nov 25 11:20:59 UTC 2025","passed","Tue Nov 25 11:20:59 UTC 2025","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","193","Verify presence, visibility of sections, the dividing line and elements with text on the page","tests","Tue Nov 25 11:01:51 UTC 2025","passed","Tue Nov 25 11:01:51 UTC 2025","TestContactsPage","contacts_page_test","",""
"","51","Verify values of titles and subtitles with tags h2, h4 on the page","tests","Tue Nov 25 11:21:15 UTC 2025","passed","Tue Nov 25 11:21:15 UTC 2025","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","42","Verify presence, visibility and attributes of the image in the Logo link in the Header 
               for an authorized user","tests","Tue Nov 25 11:17:04 UTC 2025","passed","Tue Nov 25 11:17:04 UTC 2025","TestHeaderPage","header_test","",""
"","43","Verify text in the 'Login' link in the section 1","tests","Tue Nov 25 11:21:23 UTC 2025","passed","Tue Nov 25 11:21:23 UTC 2025","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","680","Check registration without choosing gender","tests","Tue Nov 25 11:19:25 UTC 2025","passed","Tue Nov 25 11:19:26 UTC 2025","TestRegistrationPage","registration_page_test","",""
"","34","Verify presence and visibility of content on the page","tests","Tue Nov 25 11:20:55 UTC 2025","passed","Tue Nov 25 11:20:55 UTC 2025","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","54","Verify size of the image in the 'Logo' link in the Header for an authorized user","tests","Tue Nov 25 11:17:11 UTC 2025","passed","Tue Nov 25 11:17:11 UTC 2025","TestHeaderPage","header_test","",""
"","1259","Verify redirection to donate page not authorized user.","tests","Tue Nov 25 11:17:46 UTC 2025","passed","Tue Nov 25 11:17:47 UTC 2025","TestMainPage","main_page_test","",""
"","2794","Verify presence, visibility of titles/subtitles, cards, descriptions, links, images on the page","tests","Tue Nov 25 11:02:39 UTC 2025","passed","Tue Nov 25 11:02:41 UTC 2025","TestContributorsPage","contributors_page_test","",""
"","23","Verify the composition and visibility of elements on the 1st level of nesting in the section 1","tests","Tue Nov 25 11:01:42 UTC 2025","passed","Tue Nov 25 11:01:42 UTC 2025","TestContactsPage","contacts_page_test","",""
"","5760","Check registration with new email","tests","Tue Nov 25 11:18:45 UTC 2025","passed","Tue Nov 25 11:18:51 UTC 2025","TestRegistrationPage","registration_page_test","",""
"","1724","Verify clickability, href of links in breadcrumbs on the page","tests","Tue Nov 25 11:05:31 UTC 2025","passed","Tue Nov 25 11:05:33 UTC 2025","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","988","Verify sizes of background-images in links on the page","tests","Tue Nov 25 11:10:24 UTC 2025","passed","Tue Nov 25 11:10:25 UTC 2025","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","1727","Verify if links in the section 2 lead to the correct pages after clicking","tests","Tue Nov 25 11:02:18 UTC 2025","passed","Tue Nov 25 11:02:20 UTC 2025","TestContactsPage","contacts_page_test","",""
"","883","Verify presence, visibility of the title, text, link, grid, cards and images  
        on the 2nd, 3rd, 5th, 6th levels of nesting on the page","tests","Tue Nov 25 11:19:56 UTC 2025","passed","Tue Nov 25 11:19:57 UTC 2025","TestSpecialistsPage","specialists_page_test","",""
"","139","Verify sizes of background-images in links on the page","tests","Tue Nov 25 11:07:04 UTC 2025","passed","Tue Nov 25 11:07:04 UTC 2025","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","2068","Verify presence, visibility, clickability, href, status code of links in sections","tests","Tue Nov 25 11:25:58 UTC 2025","passed","Tue Nov 25 11:26:00 UTC 2025","TestURPage","used_resources_page_test","",""
"","30","Verify value of the breadcrumbs on the page","tests","Tue Nov 25 11:04:59 UTC 2025","passed","Tue Nov 25 11:04:59 UTC 2025","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","24","Verify attribute 'alt' of images in links on the 'ru' local","tests","Tue Nov 25 11:14:00 UTC 2025","passed","Tue Nov 25 11:14:00 UTC 2025","TestGroupsPage","groups_page_test","",""
"","3521","Verify clickability, href, status code of series links on the page","tests","Tue Nov 25 11:05:54 UTC 2025","passed","Tue Nov 25 11:05:57 UTC 2025","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","2879","Verify if group links lead to correct pages after clicking","tests","Tue Nov 25 11:09:44 UTC 2025","passed","Tue Nov 25 11:09:47 UTC 2025","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","137","Verify return main page from description page.","tests","Tue Nov 25 11:03:28 UTC 2025","passed","Tue Nov 25 11:03:28 UTC 2025","TestDescriptionPage","description_page_test","",""
"","852","Verify values of the text in card descriptions","tests","Tue Nov 25 11:02:58 UTC 2025","passed","Tue Nov 25 11:02:58 UTC 2025","TestContributorsPage","contributors_page_test","",""
"","46","Verify attributes of images in links on the page","tests","Tue Nov 25 11:06:53 UTC 2025","passed","Tue Nov 25 11:06:53 UTC 2025","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","672","Verify presence, visibility of lists on the page","tests","Tue Nov 25 11:07:38 UTC 2025","passed","Tue Nov 25 11:07:39 UTC 2025","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","42","Verify text in group links on the page","tests","Tue Nov 25 11:08:11 UTC 2025","passed","Tue Nov 25 11:08:11 UTC 2025","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","23","Verify attribute 'src' of images in links on the page","tests","Tue Nov 25 11:13:52 UTC 2025","passed","Tue Nov 25 11:13:52 UTC 2025","TestGroupsPage","groups_page_test","",""
"","24364","Solutions to a random task in the ""Слова Королёвой"" .","tests","Tue Nov 25 11:24:42 UTC 2025","passed","Tue Nov 25 11:25:06 UTC 2025","TestCardsRU","Речевые упражнения.","",""
"","13","Verify value of the title of the tab","tests","Tue Nov 25 11:20:02 UTC 2025","passed","Tue Nov 25 11:20:02 UTC 2025","TestSpecialistsPage","specialists_page_test","",""
"","283","Verify the dropdown opens/closes after clicking on the 'More' button in the Header 
            on the Start Unauthorized Page","tests","Tue Nov 25 11:15:02 UTC 2025","passed","Tue Nov 25 11:15:02 UTC 2025","TestHeaderPage","header_test","",""
"","56","Verify values of the title and subtitles with tags h1, h2 on the page","tests","Tue Nov 25 11:02:00 UTC 2025","passed","Tue Nov 25 11:02:00 UTC 2025","TestContactsPage","contacts_page_test","",""
"","735","Check registration with new email and empty password","tests","Tue Nov 25 11:19:06 UTC 2025","passed","Tue Nov 25 11:19:06 UTC 2025","TestRegistrationPage","registration_page_test","",""
"","275","Verify the dropdown opens/closes after clicking on the 'More' button in the Header 
               for an authorized user","tests","Tue Nov 25 11:16:41 UTC 2025","passed","Tue Nov 25 11:16:42 UTC 2025","TestHeaderPage","header_test","",""
"","24","Verify href of links on the 'ru' local","tests","Tue Nov 25 11:13:14 UTC 2025","passed","Tue Nov 25 11:13:14 UTC 2025","TestGroupsPage","groups_page_test","",""
"","23576","Verify clickability, titles, href, status code of series links on the page","tests","Tue Nov 25 11:08:56 UTC 2025","passed","Tue Nov 25 11:09:19 UTC 2025","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","200","Verify values of the text in links, buttons in the Header for an authorized user","tests","Tue Nov 25 11:15:45 UTC 2025","passed","Tue Nov 25 11:15:45 UTC 2025","TestHeaderPage","header_test","",""
"","1676","Verify redirection to telegram page not authorized user.","tests","Tue Nov 25 11:17:40 UTC 2025","passed","Tue Nov 25 11:17:42 UTC 2025","TestMainPage","main_page_test","",""
"","53","Verify size of the image in the Logo link in the Header on the Start Unauthorized Page","tests","Tue Nov 25 11:15:15 UTC 2025","passed","Tue Nov 25 11:15:15 UTC 2025","TestHeaderPage","header_test","",""
"","25","Verify title of links on the 'ru' local","tests","Tue Nov 25 11:13:05 UTC 2025","passed","Tue Nov 25 11:13:05 UTC 2025","TestGroupsPage","groups_page_test","",""
"","42","Verify presence and visibility of the Footer","tests","Tue Nov 25 11:10:29 UTC 2025","passed","Tue Nov 25 11:10:29 UTC 2025","TestFooter","footer_test","",""
"","12415","Select a random card from ""Предложения"" group and compare UI vs BACKEND data.","tests","Tue Nov 25 11:23:45 UTC 2025","skipped","Tue Nov 25 11:23:57 UTC 2025","TestCardsRU","Речевые упражнения.","",""
"","10424","Select random card from ""Word"" group and compare UI vs BACKEND data","tests","Tue Nov 25 11:21:47 UTC 2025","skipped","Tue Nov 25 11:21:58 UTC 2025","TestCardsEN","Speech exercises EN.","",""
"","29","Verify value of the breadcrumbs on the page","tests","Tue Nov 25 11:08:00 UTC 2025","passed","Tue Nov 25 11:08:00 UTC 2025","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","672","Verify that the 'All Specialists' link leads an unauthorized user 
                         to the correct page after clicking","tests","Tue Nov 25 11:20:31 UTC 2025","passed","Tue Nov 25 11:20:32 UTC 2025","TestSpecialistsPage","specialists_page_test","",""
"","150","Verify that the 'Login' link leads to the correct page after clicking","tests","Tue Nov 25 11:21:32 UTC 2025","passed","Tue Nov 25 11:21:32 UTC 2025","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","35","Verify value of title with tag 'h1' on the page","tests","Tue Nov 25 11:25:45 UTC 2025","passed","Tue Nov 25 11:25:45 UTC 2025","TestURPage","used_resources_page_test","",""
"","140","Verify that the 'Logo' link on the Start Unauthorized Page 
                             doesn't refresh the current page or lead to other pages after clicking","tests","Tue Nov 25 11:14:58 UTC 2025","passed","Tue Nov 25 11:14:58 UTC 2025","TestHeaderPage","header_test","",""
"","274","Verify attributes of images in links on the page","tests","Tue Nov 25 11:10:13 UTC 2025","passed","Tue Nov 25 11:10:13 UTC 2025","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","729","Check registration with new email and empty first name","tests","Tue Nov 25 11:19:11 UTC 2025","passed","Tue Nov 25 11:19:11 UTC 2025","TestRegistrationPage","registration_page_test","",""
"","2842","Verify if breadcrumbs links lead to correct pages after clicking","tests","Tue Nov 25 11:09:30 UTC 2025","passed","Tue Nov 25 11:09:33 UTC 2025","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","51","Verify content of text in the Footer","tests","Tue Nov 25 11:10:41 UTC 2025","passed","Tue Nov 25 11:10:41 UTC 2025","TestFooter","footer_test","",""
