"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39","Verify content of the text on the page","tests","Wed Apr 08 09:14:46 UTC 2026","passed","Wed Apr 08 09:14:46 UTC 2026","TestURPage","used_resources_page_test","",""
"","25","Verify presence and visibility of content on the page","tests","Wed Apr 08 08:53:14 UTC 2026","passed","Wed Apr 08 08:53:14 UTC 2026","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","10744","Solutions to a random task in the ""Слова Королёвой"" .","tests","Wed Apr 08 09:13:47 UTC 2026","skipped","Wed Apr 08 09:13:58 UTC 2026","TestCardsRU","Речевые упражнения.","",""
"","10117","Verify if group links lead to correct pages after clicking","tests","Wed Apr 08 08:58:58 UTC 2026","broken","Wed Apr 08 08:59:08 UTC 2026","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","1125","Verify sizes of images in contributor cards in grids","tests","Wed Apr 08 08:52:32 UTC 2026","passed","Wed Apr 08 08:52:33 UTC 2026","TestContributorsPage","contributors_page_test","",""
"","29","Verify presence and visibility of content on the page","tests","Wed Apr 08 08:56:43 UTC 2026","passed","Wed Apr 08 08:56:43 UTC 2026","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","107","Checking the clickability of the Registration button.","tests","Wed Apr 08 09:07:02 UTC 2026","passed","Wed Apr 08 09:07:02 UTC 2026","TestMainPage","main_page_test","",""
"","10932","Select a random card from ""Слова с частотной группировкой"" group and compare UI vs BACKEND data.","tests","Wed Apr 08 09:13:16 UTC 2026","skipped","Wed Apr 08 09:13:27 UTC 2026","TestCardsRU","Речевые упражнения.","",""
"","252","Verify text in cards on the page","tests","Wed Apr 08 08:57:46 UTC 2026","passed","Wed Apr 08 08:57:46 UTC 2026","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","26","Verify presence and visibility of the Header for an authorized user","tests","Wed Apr 08 09:04:36 UTC 2026","passed","Wed Apr 08 09:04:36 UTC 2026","TestHeaderPage","header_test","",""
"","675","Verify redirection to specialists page not authorized user.","tests","Wed Apr 08 09:06:38 UTC 2026","passed","Wed Apr 08 09:06:38 UTC 2026","TestMainPage","main_page_test","",""
"","23","Verify value of the 'en' subtitles on the page","tests","Wed Apr 08 09:01:35 UTC 2026","passed","Wed Apr 08 09:01:35 UTC 2026","TestGroupsPage","groups_page_test","",""
"","10348","Verify size of the image in the 'Logo' link in the Header for an authorized user","tests","Wed Apr 08 09:05:53 UTC 2026","broken","Wed Apr 08 09:06:03 UTC 2026","TestHeaderPage","header_test","",""
"","20859","Check registration with new email and empty first name","tests","Wed Apr 08 09:08:08 UTC 2026","passed","Wed Apr 08 09:08:29 UTC 2026","TestRegistrationPage","registration_page_test","",""
"","29","Verify presence and visibility of content on the page","tests","Wed Apr 08 09:14:31 UTC 2026","passed","Wed Apr 08 09:14:31 UTC 2026","TestURPage","used_resources_page_test","",""
