"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10113","Verify if group links lead to correct pages after clicking","tests","Wed Apr 29 10:27:20 UTC 2026","broken","Wed Apr 29 10:27:30 UTC 2026","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","10893","Select a random card from ""Similar phrases"" group and compare UI vs BACKEND data","tests","Wed Apr 29 10:40:47 UTC 2026","skipped","Wed Apr 29 10:40:58 UTC 2026","TestCardsEN","Speech exercises EN.","",""
"","16","Verify value of the title of the tab","tests","Wed Apr 29 10:29:07 UTC 2026","passed","Wed Apr 29 10:29:07 UTC 2026","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","360","Verify presence, visibility of links, buttons in the Header for an unauthorized user","tests","Wed Apr 29 10:33:29 UTC 2026","passed","Wed Apr 29 10:33:29 UTC 2026","TestHeaderPage","header_test","",""
"","259","Verify text in cards on the page","tests","Wed Apr 29 10:29:25 UTC 2026","passed","Wed Apr 29 10:29:26 UTC 2026","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","44","Verify text in group links on the page","tests","Wed Apr 29 10:29:19 UTC 2026","passed","Wed Apr 29 10:29:19 UTC 2026","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","20938","Check registration with new email and empty first name","tests","Wed Apr 29 10:37:19 UTC 2026","passed","Wed Apr 29 10:37:40 UTC 2026","TestRegistrationPage","registration_page_test","",""
"","1421","Verify redirection to telegram page not authorized user.","tests","Wed Apr 29 10:35:55 UTC 2026","passed","Wed Apr 29 10:35:56 UTC 2026","TestMainPage","main_page_test","",""
"","756","Verify sizes of background-images in links on the page","tests","Wed Apr 29 10:30:46 UTC 2026","passed","Wed Apr 29 10:30:47 UTC 2026","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","23","Verify attribute 'src' of images in links on the page","tests","Wed Apr 29 10:33:04 UTC 2026","passed","Wed Apr 29 10:33:04 UTC 2026","TestGroupsPage","groups_page_test","",""
"","23","Verify attribute 'alt' of images in links on the 'ru' local","tests","Wed Apr 29 10:33:09 UTC 2026","passed","Wed Apr 29 10:33:09 UTC 2026","TestGroupsPage","groups_page_test","",""
"","14","Verify value of the title of the tab","tests","Wed Apr 29 10:43:42 UTC 2026","passed","Wed Apr 29 10:43:42 UTC 2026","TestURPage","used_resources_page_test","",""
"","114","Verify sizes of icons in sections","tests","Wed Apr 29 10:44:08 UTC 2026","passed","Wed Apr 29 10:44:08 UTC 2026","TestURPage","used_resources_page_test","",""
"","36","Verify amount and visibility of sections with content on the page","tests","Wed Apr 29 10:39:39 UTC 2026","passed","Wed Apr 29 10:39:39 UTC 2026","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","37","Verify value of the 'ru' subtitles on the page","tests","Wed Apr 29 10:32:17 UTC 2026","passed","Wed Apr 29 10:32:17 UTC 2026","TestGroupsPage","groups_page_test","",""
"","101","Verify content of the text in sections 1, 2, 3","tests","Wed Apr 29 10:39:55 UTC 2026","passed","Wed Apr 29 10:39:55 UTC 2026","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","118","Verify redirection to description page not authorized user.","tests","Wed Apr 29 10:35:52 UTC 2026","passed","Wed Apr 29 10:35:52 UTC 2026","TestMainPage","main_page_test","",""
"","24","test_gp_04_03_verify_images_alt_en","tests","Wed Apr 29 10:33:14 UTC 2026","passed","Wed Apr 29 10:33:14 UTC 2026","TestGroupsPage","groups_page_test","",""
"","67","Verify sizes of images in links on the page","tests","Wed Apr 29 10:33:19 UTC 2026","passed","Wed Apr 29 10:33:19 UTC 2026","TestGroupsPage","groups_page_test","",""
"","8117","Verify clickability, href, status code of links in the Header for an authorized user","tests","Wed Apr 29 10:34:37 UTC 2026","passed","Wed Apr 29 10:34:45 UTC 2026","TestHeaderPage","header_test","",""
"","1211","Check registration with an existing email","tests","Wed Apr 29 10:36:47 UTC 2026","passed","Wed Apr 29 10:36:48 UTC 2026","TestRegistrationPage","registration_page_test","",""
"","34","Verify value of the 'ru' title on the page","tests","Wed Apr 29 10:32:07 UTC 2026","passed","Wed Apr 29 10:32:07 UTC 2026","TestGroupsPage","groups_page_test","",""
"","118","Verify attributes of images in specialist cards in the grid","tests","Wed Apr 29 10:39:29 UTC 2026","passed","Wed Apr 29 10:39:29 UTC 2026","TestSpecialistsPage","specialists_page_test","",""
"","152","Verify the composition and visibility of elements 
        on the 1st-5th levels of nesting in the section 2","tests","Wed Apr 29 10:23:42 UTC 2026","passed","Wed Apr 29 10:23:42 UTC 2026","TestContactsPage","contacts_page_test","",""
"","688","Verify redirection to specialists page not authorized user.","tests","Wed Apr 29 10:25:17 UTC 2026","passed","Wed Apr 29 10:25:17 UTC 2026","TestDescriptionPage","description_page_test","",""
"","139","Verify the composition and visibility of elements 
        on the 1st-4th levels of nesting on the page","tests","Wed Apr 29 10:43:39 UTC 2026","passed","Wed Apr 29 10:43:39 UTC 2026","TestURPage","used_resources_page_test","",""
"","117","Verify clickability, titles, attributes of group links on the page","tests","Wed Apr 29 10:29:39 UTC 2026","passed","Wed Apr 29 10:29:39 UTC 2026","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","22","Verify the composition and visibility of elements on the 1st level of nesting in the section 1","tests","Wed Apr 29 10:23:38 UTC 2026","passed","Wed Apr 29 10:23:38 UTC 2026","TestContactsPage","contacts_page_test","",""
"","65","Verify presence, visibility and attributes of icons on the page","tests","Wed Apr 29 10:44:04 UTC 2026","passed","Wed Apr 29 10:44:04 UTC 2026","TestURPage","used_resources_page_test","",""
