"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","745","Check registration with new email and empty email","tests","Sun Jan 18 11:52:19 UTC 2026","passed","Sun Jan 18 11:52:20 UTC 2026","TestRegistrationPage","registration_page_test","",""
"","81","Verify attributes of images in links in the Footer","tests","Sun Jan 18 11:44:51 UTC 2026","passed","Sun Jan 18 11:44:51 UTC 2026","TestFooter","footer_test","",""
"","10343","Solutions to a random task in the ""Слова Королёвой"" .","tests","Sun Jan 18 11:57:07 UTC 2026","skipped","Sun Jan 18 11:57:17 UTC 2026","TestCardsRU","Речевые упражнения.","",""
"","194","Verify redirection to contacts page not authorized user.","tests","Sun Jan 18 11:38:09 UTC 2026","passed","Sun Jan 18 11:38:09 UTC 2026","TestDescriptionPage","description_page_test","",""
"","45","Verify text in group links on the page","tests","Sun Jan 18 11:39:21 UTC 2026","passed","Sun Jan 18 11:39:21 UTC 2026","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","39","Verify value of title with tag 'h1' on the page","tests","Sun Jan 18 11:58:05 UTC 2026","passed","Sun Jan 18 11:58:05 UTC 2026","TestURPage","used_resources_page_test","",""
"","764","Check registration with new email and empty confirm password","tests","Sun Jan 18 11:52:02 UTC 2026","passed","Sun Jan 18 11:52:03 UTC 2026","TestRegistrationPage","registration_page_test","",""
"","202","Verify values of the text in links, buttons in the Header for an authorized user","tests","Sun Jan 18 11:49:15 UTC 2026","passed","Sun Jan 18 11:49:15 UTC 2026","TestHeaderPage","header_test","",""
"","12","Verify value of the title of the tab","tests","Sun Jan 18 11:36:34 UTC 2026","passed","Sun Jan 18 11:36:34 UTC 2026","TestContactsPage","contacts_page_test","",""
"","12453","Select a random card from ""Предложения"" group and compare UI vs BACKEND data.","tests","Sun Jan 18 11:56:14 UTC 2026","skipped","Sun Jan 18 11:56:26 UTC 2026","TestCardsRU","Речевые упражнения.","",""
"","2005","Verify if external links in the Header for an authorized user 
            lead to correct pages after click","tests","Sun Jan 18 11:49:48 UTC 2026","passed","Sun Jan 18 11:49:50 UTC 2026","TestHeaderPage","header_test","",""
"","3436","Verify if group links lead to correct pages after clicking","tests","Sun Jan 18 11:40:23 UTC 2026","passed","Sun Jan 18 11:40:27 UTC 2026","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","10369","Check progres-bar and buttons.","tests","Sun Jan 18 11:54:46 UTC 2026","skipped","Sun Jan 18 11:54:56 UTC 2026","TestCardsEN","Speech exercises EN.","",""
"","36","Verify value of text on the page","tests","Sun Jan 18 11:53:05 UTC 2026","passed","Sun Jan 18 11:53:05 UTC 2026","TestSpecialistsPage","specialists_page_test","",""
"","220","Verify values of the text in links, buttons in the Header for an unauthorized user","tests","Sun Jan 18 11:48:11 UTC 2026","passed","Sun Jan 18 11:48:12 UTC 2026","TestHeaderPage","header_test","",""
"","3370","Verify Footer invisibility through the modal window with the exercise","tests","Sun Jan 18 11:45:01 UTC 2026","passed","Sun Jan 18 11:45:04 UTC 2026","TestFooter","footer_test","",""
"","307","Verify composition, visibility of elements on the 1st-6th levels of nesting in the Header
            for an authorized user","tests","Sun Jan 18 11:49:02 UTC 2026","passed","Sun Jan 18 11:49:02 UTC 2026","TestHeaderPage","header_test","",""
"","56","Verify values of titles and subtitles with tags h2, h4 on the page","tests","Sun Jan 18 11:54:02 UTC 2026","passed","Sun Jan 18 11:54:02 UTC 2026","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","31","Verify value of the breadcrumbs on the page","tests","Sun Jan 18 11:42:07 UTC 2026","passed","Sun Jan 18 11:42:07 UTC 2026","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","10356","Select a random card from ""Similar phrases"" group and compare UI vs BACKEND data","tests","Sun Jan 18 11:55:02 UTC 2026","skipped","Sun Jan 18 11:55:12 UTC 2026","TestCardsEN","Speech exercises EN.","",""
"","1828","Verify redirection to github not authorized user.","tests","Sun Jan 18 11:38:17 UTC 2026","passed","Sun Jan 18 11:38:19 UTC 2026","TestDescriptionPage","description_page_test","",""
"","2084","Verify presence and visibility of content on the page","tests","Sun Jan 18 11:41:06 UTC 2026","passed","Sun Jan 18 11:41:08 UTC 2026","TestExercisesRuWordsFamilyPage","exercises_ru_words_family_page_test","",""
"","120","Verify the composition and visibility of elements 
        on the 1st-3rd levels of nesting in the section 2","tests","Sun Jan 18 11:53:55 UTC 2026","passed","Sun Jan 18 11:53:55 UTC 2026","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","126","Verify clickability, titles, attributes of group links on the page","tests","Sun Jan 18 11:39:50 UTC 2026","passed","Sun Jan 18 11:39:50 UTC 2026","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","8323","Select a random card from ""Группа слов"" group and compare UI vs BACKEND data.","tests","Sun Jan 18 11:56:00 UTC 2026","passed","Sun Jan 18 11:56:08 UTC 2026","TestCardsRU","Речевые упражнения.","",""
"","34","Verify text in links in sections","tests","Sun Jan 18 11:58:13 UTC 2026","passed","Sun Jan 18 11:58:13 UTC 2026","TestURPage","used_resources_page_test","",""
"","11","Verify value of the title of the tab","tests","Sun Jan 18 11:41:58 UTC 2026","passed","Sun Jan 18 11:41:58 UTC 2026","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","12467","Select a random card from ""Слова с частотной группировкой"" group and compare UI vs BACKEND data.","tests","Sun Jan 18 11:56:32 UTC 2026","skipped","Sun Jan 18 11:56:45 UTC 2026","TestCardsRU","Речевые упражнения.","",""
"","10347","Solutions to a random task in the ""Слова"" group and comparison of statics.","tests","Sun Jan 18 11:57:23 UTC 2026","skipped","Sun Jan 18 11:57:34 UTC 2026","TestCardsRU","Речевые упражнения.","",""
"","11","Verify value of the title of the tab","tests","Sun Jan 18 11:39:03 UTC 2026","passed","Sun Jan 18 11:39:03 UTC 2026","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","0","Verify sizes of images in links on the page","tests","Sun Jan 18 11:47:32 UTC 2026","broken","Sun Jan 18 11:47:32 UTC 2026","TestGroupsPage","groups_page_test","",""
"","4736","Check registration with new email","tests","Sun Jan 18 11:51:49 UTC 2026","passed","Sun Jan 18 11:51:54 UTC 2026","TestRegistrationPage","registration_page_test","",""
"","167","Verify composition, visibility of elements on the 1st-6th levels of nesting on the page","tests","Sun Jan 18 11:45:19 UTC 2026","passed","Sun Jan 18 11:45:19 UTC 2026","TestGroupsPage","groups_page_test","",""
"","116","Verify sizes of images in links in the Footer","tests","Sun Jan 18 11:44:55 UTC 2026","passed","Sun Jan 18 11:44:55 UTC 2026","TestFooter","footer_test","",""
"","54","Verify values of the title and subtitles with tags h1, h2 on the page","tests","Sun Jan 18 11:36:38 UTC 2026","passed","Sun Jan 18 11:36:38 UTC 2026","TestContactsPage","contacts_page_test","",""
"","176","Verify return main page from description page.","tests","Sun Jan 18 11:37:56 UTC 2026","passed","Sun Jan 18 11:37:56 UTC 2026","TestDescriptionPage","description_page_test","",""
"","40","Verify values of title and subtitles with tags h2, h3 on the page","tests","Sun Jan 18 11:37:22 UTC 2026","passed","Sun Jan 18 11:37:22 UTC 2026","TestContributorsPage","contributors_page_test","",""
"","6319","Verify that links in the Footer lead to correct pages after clicking","tests","Sun Jan 18 11:44:38 UTC 2026","passed","Sun Jan 18 11:44:44 UTC 2026","TestFooter","footer_test","",""
"","15","Verify value of the title of the tab","tests","Sun Jan 18 11:58:01 UTC 2026","passed","Sun Jan 18 11:58:01 UTC 2026","TestURPage","used_resources_page_test","",""
"","61","Verify presence, visibility and structure of content on the page","tests","Sun Jan 18 11:37:03 UTC 2026","passed","Sun Jan 18 11:37:03 UTC 2026","TestContributorsPage","contributors_page_test","",""
"","120","Verify attributes of images in specialist cards in the grid","tests","Sun Jan 18 11:53:36 UTC 2026","passed","Sun Jan 18 11:53:36 UTC 2026","TestSpecialistsPage","specialists_page_test","",""
"","2669","Verify clickability, href, prefix and subject, status code of links in the Footer","tests","Sun Jan 18 11:44:32 UTC 2026","passed","Sun Jan 18 11:44:35 UTC 2026","TestFooter","footer_test","",""
"","25","Verify href of links on the 'ru' local","tests","Sun Jan 18 11:46:28 UTC 2026","passed","Sun Jan 18 11:46:28 UTC 2026","TestGroupsPage","groups_page_test","",""
"","3359","Verify clickability, href, status code of series links on the page","tests","Sun Jan 18 11:39:59 UTC 2026","passed","Sun Jan 18 11:40:03 UTC 2026","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","3","Test for authorization customer.","tests","Sun Jan 18 11:50:44 UTC 2026","passed","Sun Jan 18 11:50:44 UTC 2026","TestLoginPage","login_page_test","",""
"","394","Verify presence, visibility of links, buttons in the Header for an authorized user","tests","Sun Jan 18 11:49:08 UTC 2026","passed","Sun Jan 18 11:49:09 UTC 2026","TestHeaderPage","header_test","",""
"","411","Checking the domain is available","tests","Sun Jan 18 11:51:26 UTC 2026","passed","Sun Jan 18 11:51:26 UTC 2026","TestMainPage","main_page_test","",""
"","189","Verify redirection to contacts page not authorized user.","tests","Sun Jan 18 11:51:01 UTC 2026","passed","Sun Jan 18 11:51:02 UTC 2026","TestMainPage","main_page_test","",""
"","46","Verify presence, visibility, attributes of icons in the Header for an authorized user","tests","Sun Jan 18 11:50:33 UTC 2026","passed","Sun Jan 18 11:50:33 UTC 2026","TestHeaderPage","header_test","",""
"","5462","Verify if series links lead to correct pages after clicking","tests","Sun Jan 18 11:40:35 UTC 2026","passed","Sun Jan 18 11:40:41 UTC 2026","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","0","test_gp_04_03_verify_images_alt_en","tests","Sun Jan 18 11:47:08 UTC 2026","broken","Sun Jan 18 11:47:08 UTC 2026","TestGroupsPage","groups_page_test","",""
"","620","Verify clickability, href, status code of the 'All Specialists' link","tests","Sun Jan 18 11:53:18 UTC 2026","passed","Sun Jan 18 11:53:19 UTC 2026","TestSpecialistsPage","specialists_page_test","",""
"","2740","Verify if breadcrumbs links lead to correct pages after clicking","tests","Sun Jan 18 11:40:11 UTC 2026","passed","Sun Jan 18 11:40:14 UTC 2026","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","3324","Verify if links on the 'ru' local lead to correct pages after clicking","tests","Sun Jan 18 11:46:41 UTC 2026","passed","Sun Jan 18 11:46:45 UTC 2026","TestGroupsPage","groups_page_test","",""
"","280","Verify composition, visibility of elements on the 1st-6th levels of nesting in the Header
            for an unauthorized user","tests","Sun Jan 18 11:48:04 UTC 2026","passed","Sun Jan 18 11:48:04 UTC 2026","TestHeaderPage","header_test","",""
"","764","Check registration with new email and empty birthday","tests","Sun Jan 18 11:52:15 UTC 2026","passed","Sun Jan 18 11:52:16 UTC 2026","TestRegistrationPage","registration_page_test","",""
"","868","Verify attribute values of images in contributors cards in grids","tests","Sun Jan 18 11:37:46 UTC 2026","passed","Sun Jan 18 11:37:46 UTC 2026","TestContributorsPage","contributors_page_test","",""
"","32","Verify presence and visibility of content on the page","tests","Sun Jan 18 11:36:19 UTC 2026","passed","Sun Jan 18 11:36:19 UTC 2026","TestContactsPage","contacts_page_test","",""
"","181","Verify presence, visibility of sections, the dividing line and elements with text on the page","tests","Sun Jan 18 11:36:30 UTC 2026","passed","Sun Jan 18 11:36:31 UTC 2026","TestContactsPage","contacts_page_test","",""
"","40","Verify text in the 'Login' link in the section 1","tests","Sun Jan 18 11:54:09 UTC 2026","passed","Sun Jan 18 11:54:09 UTC 2026","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","30","Verify presence and visibility of content on the page","tests","Sun Jan 18 11:52:43 UTC 2026","passed","Sun Jan 18 11:52:43 UTC 2026","TestSpecialistsPage","specialists_page_test","",""
"","13","Verify value of the title of the tab","tests","Sun Jan 18 11:53:58 UTC 2026","passed","Sun Jan 18 11:53:58 UTC 2026","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","31","Verify amount and visibility of sections with content on the page","tests","Sun Jan 18 11:53:48 UTC 2026","passed","Sun Jan 18 11:53:48 UTC 2026","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","49","Verify presence, visibility and attributes of the image in the Logo link in the Header 
               on the Start Unauthorized Page","tests","Sun Jan 18 11:48:46 UTC 2026","passed","Sun Jan 18 11:48:47 UTC 2026","TestHeaderPage","header_test","",""
"","1065","Checking the possibility of authorization with the correct data","tests","Sun Jan 18 11:36:10 UTC 2026","passed","Sun Jan 18 11:36:11 UTC 2026","TestAuthorizedUserPage","authorisation_page_test","",""
"","0","Checking the ip is available","tests","Sun Jan 18 11:51:26 UTC 2026","skipped","Sun Jan 18 11:51:26 UTC 2026","TestMainPage","main_page_test","",""
"","686","Verify redirection to contributors page not authorized user.","tests","Sun Jan 18 11:51:14 UTC 2026","passed","Sun Jan 18 11:51:15 UTC 2026","TestMainPage","main_page_test","",""
"","10325","Solutions to a random task in the ""Слова"" .","tests","Sun Jan 18 11:56:51 UTC 2026","skipped","Sun Jan 18 11:57:01 UTC 2026","TestCardsRU","Речевые упражнения.","",""
"","12","Verify value of the 'en' title of the tab","tests","Sun Jan 18 11:45:39 UTC 2026","passed","Sun Jan 18 11:45:39 UTC 2026","TestGroupsPage","groups_page_test","",""
"","686","Verify redirection to contributors page not authorized user.","tests","Sun Jan 18 11:38:22 UTC 2026","passed","Sun Jan 18 11:38:23 UTC 2026","TestDescriptionPage","description_page_test","",""
"","139","Verify clickability, titles, attributes of group links on the page","tests","Sun Jan 18 11:42:45 UTC 2026","passed","Sun Jan 18 11:42:45 UTC 2026","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","187","Verify redirection to used resources page not authorized user.","tests","Sun Jan 18 11:38:27 UTC 2026","passed","Sun Jan 18 11:38:27 UTC 2026","TestDescriptionPage","description_page_test","",""
"","31","Verify value of the 'en' title on the page","tests","Sun Jan 18 11:45:52 UTC 2026","passed","Sun Jan 18 11:45:53 UTC 2026","TestGroupsPage","groups_page_test","",""
"","1133","Verify redirection to donate page not authorized user.","tests","Sun Jan 18 11:38:05 UTC 2026","passed","Sun Jan 18 11:38:06 UTC 2026","TestDescriptionPage","description_page_test","",""
