"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 27 05:23:57 GMT 2024","Sat Jul 27 05:23:59 GMT 2024","2635","tests","footer_test","TestFooter","","","Verify presence and visibility of Footer on each page specified in the kit",""
"passed","Sat Jul 27 05:26:20 GMT 2024","Sat Jul 27 05:26:20 GMT 2024","44","tests","footer_test","TestFooter","","","Verify visible sizes of the JETBRAINS link's image in Footer",""
"passed","Sat Jul 27 05:25:55 GMT 2024","Sat Jul 27 05:25:55 GMT 2024","65","tests","footer_test","TestFooter","","","Verify presence, visibility and accuracy of the ARASAAC link's image in Footer",""
"passed","Sat Jul 27 05:31:15 GMT 2024","Sat Jul 27 05:31:15 GMT 2024","76","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify presence, visibility and attributes of the image in the section 1",""
"passed","Sat Jul 27 05:36:17 GMT 2024","Sat Jul 27 05:36:24 GMT 2024","7291","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify presence, visibility, clickability, href, status code of links in the sections",""
"passed","Sat Jul 27 05:24:48 GMT 2024","Sat Jul 27 05:24:49 GMT 2024","691","tests","footer_test","TestFooter","","","Verify presence, visibility, clickability, href, status code of the REG.RU link in Footer",""
"passed","Sat Jul 27 05:23:52 GMT 2024","Sat Jul 27 05:23:52 GMT 2024","138","tests","description_page_test","TestDescriptionPage","","","Verify redirection to used resources page not authorized user.",""
"passed","Sat Jul 27 05:26:27 GMT 2024","Sat Jul 27 05:26:27 GMT 2024","66","tests","footer_test","TestFooter","","","Verify presence, visibility and accuracy of the REG.RU link's image in Footer",""
"passed","Sat Jul 27 05:30:53 GMT 2024","Sat Jul 27 05:30:53 GMT 2024","12","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify value of the title of the tab",""
"passed","Sat Jul 27 05:36:39 GMT 2024","Sat Jul 27 05:36:40 GMT 2024","783","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify presence, visibility and attributes of icons in the sections",""
"passed","Sat Jul 27 05:24:41 GMT 2024","Sat Jul 27 05:24:41 GMT 2024","155","tests","footer_test","TestFooter","","","Verify presence, visibility, clickability, href, status code of the EPAM link in Footer",""
"passed","Sat Jul 27 05:28:56 GMT 2024","Sat Jul 27 05:28:57 GMT 2024","590","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty email",""
"passed","Sat Jul 27 05:28:52 GMT 2024","Sat Jul 27 05:28:53 GMT 2024","617","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty birthday",""
"passed","Sat Jul 27 05:31:39 GMT 2024","Sat Jul 27 05:31:47 GMT 2024","8115","tests","Speech exercises EN.","TestCardsEN","","","Check progres-bar and buttons.",""
"passed","Sat Jul 27 05:28:11 GMT 2024","Sat Jul 27 05:28:11 GMT 2024","96","tests","main_page_test","TestMainPage","","","Checking the clickability of the Registration button.",""
"passed","Sat Jul 27 05:27:31 GMT 2024","Sat Jul 27 05:27:31 GMT 2024","3","tests","login_page_test","TestLoginPage","","","Test for authorization customer.",""
"passed","Sat Jul 27 05:22:11 GMT 2024","Sat Jul 27 05:22:11 GMT 2024","29","tests","contacts_page_test","TestContactsPage","","","Verify content of the text in the section 2",""
"passed","Sat Jul 27 05:28:40 GMT 2024","Sat Jul 27 05:28:40 GMT 2024","606","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty confirm password",""
"passed","Sat Jul 27 05:28:35 GMT 2024","Sat Jul 27 05:28:36 GMT 2024","1133","tests","registration_page_test","TestRegistrationPage","","","Check registration with an existing email",""
