"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","373","Checking the domain is available","tests","Thu Dec 25 18:44:39 UTC 2025","passed","Thu Dec 25 18:44:39 UTC 2025","TestMainPage","main_page_test","",""
"","300","Verify composition, visibility of elements on the 1st-6th levels of nesting in the Header
            for an authorized user","tests","Thu Dec 25 18:42:19 UTC 2025","passed","Thu Dec 25 18:42:19 UTC 2025","TestHeaderPage","header_test","",""
"","119","Verify sizes of images in links in the Footer","tests","Thu Dec 25 18:39:00 UTC 2025","passed","Thu Dec 25 18:39:00 UTC 2025","TestFooter","footer_test","",""
"","137","Verify the composition and visibility of elements 
        on the 1st-4th levels of nesting on the page","tests","Thu Dec 25 18:51:08 UTC 2025","passed","Thu Dec 25 18:51:08 UTC 2025","TestURPage","used_resources_page_test","",""
"","45","Verify presence, visibility, attributes of icons in the Header for an authorized user","tests","Thu Dec 25 18:43:47 UTC 2025","passed","Thu Dec 25 18:43:47 UTC 2025","TestHeaderPage","header_test","",""
"","125","Checking the clickability of the Registration button.","tests","Thu Dec 25 18:44:39 UTC 2025","passed","Thu Dec 25 18:44:39 UTC 2025","TestMainPage","main_page_test","",""
"","10679","Check registration without choosing agreement","tests","Thu Dec 25 18:45:39 UTC 2025","passed","Thu Dec 25 18:45:50 UTC 2025","TestRegistrationPage","registration_page_test","",""
"","52","Verify values of the title and subtitles with tags h1, h2 on the page","tests","Thu Dec 25 18:31:03 UTC 2025","passed","Thu Dec 25 18:31:03 UTC 2025","TestContactsPage","contacts_page_test","",""
"","1335","Checking the possibility of authorization with the correct data","tests","Thu Dec 25 18:30:36 UTC 2025","passed","Thu Dec 25 18:30:37 UTC 2025","TestAuthorizedUserPage","authorisation_page_test","",""
"","785","Verify values of the text in card descriptions","tests","Thu Dec 25 18:31:50 UTC 2025","passed","Thu Dec 25 18:31:51 UTC 2025","TestContributorsPage","contributors_page_test","",""
"","119","Verify the composition and visibility of elements 
        on the 1st-3rd levels of nesting in the section 2","tests","Thu Dec 25 18:47:03 UTC 2025","passed","Thu Dec 25 18:47:03 UTC 2025","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","10266","Check statistic table.","tests","Thu Dec 25 18:50:51 UTC 2025","skipped","Thu Dec 25 18:51:01 UTC 2025","TestCardsRU","Statistic.","",""
"","417","Verify clickability, href, status code of the 'All Specialists' link","tests","Thu Dec 25 18:46:26 UTC 2025","passed","Thu Dec 25 18:46:27 UTC 2025","TestSpecialistsPage","specialists_page_test","",""
"","69","Verify sizes of images in links on the page","tests","Thu Dec 25 18:41:19 UTC 2025","passed","Thu Dec 25 18:41:19 UTC 2025","TestGroupsPage","groups_page_test","",""
"","30","Verify value of the 'en' title on the page","tests","Thu Dec 25 18:39:54 UTC 2025","passed","Thu Dec 25 18:39:54 UTC 2025","TestGroupsPage","groups_page_test","",""
"","27","Verify presence and visibility of the Header for an authorized user","tests","Thu Dec 25 18:42:13 UTC 2025","passed","Thu Dec 25 18:42:13 UTC 2025","TestHeaderPage","header_test","",""
"","12","Verify value of the title of the tab","tests","Thu Dec 25 18:51:12 UTC 2025","passed","Thu Dec 25 18:51:12 UTC 2025","TestURPage","used_resources_page_test","",""
"","41","Verify text in the 'Login' link in the section 1","tests","Thu Dec 25 18:47:16 UTC 2025","passed","Thu Dec 25 18:47:16 UTC 2025","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","4775","Verify if series links lead to correct pages after clicking","tests","Thu Dec 25 18:34:48 UTC 2025","passed","Thu Dec 25 18:34:52 UTC 2025","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","138","Verify that the 'Logo' link on the Start Unauthorized Page 
                             doesn't refresh the current page or lead to other pages after clicking","tests","Thu Dec 25 18:41:54 UTC 2025","passed","Thu Dec 25 18:41:54 UTC 2025","TestHeaderPage","header_test","",""
"","398","Verify text in card links and the 'All Team' link","tests","Thu Dec 25 18:31:54 UTC 2025","passed","Thu Dec 25 18:31:55 UTC 2025","TestContributorsPage","contributors_page_test","",""
