"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 09 11:31:24 GMT 2024","Sun Jun 09 11:31:54 GMT 2024","30242","tests","footer_test","TestFooter","","","Verify that the REG.RU link in Footer leads to the correct page after click",""
"passed","Sun Jun 09 11:36:04 GMT 2024","Sun Jun 09 11:36:05 GMT 2024","1017","tests","specialists_page_test","TestSpecialistsPage","","","Verify presence and visibility of images in specialist cards in the grid",""
"skipped","Sun Jun 09 11:42:31 GMT 2024","Sun Jun 09 11:42:37 GMT 2024","5942","tests","Речевые упражнения.","TestCardsRU","","","Solutions to a random task in the ""Слова"" group and comparison of statics.",""
"passed","Sun Jun 09 11:34:25 GMT 2024","Sun Jun 09 11:34:25 GMT 2024","100","tests","main_page_test","TestMainPage","","","Checking the clickability of the Registration button.",""
"passed","Sun Jun 09 11:33:57 GMT 2024","Sun Jun 09 11:33:58 GMT 2024","901","tests","main_page_test","TestMainPage","","","Verify redirection to donate page not authorized user.",""
"passed","Sun Jun 09 11:27:47 GMT 2024","Sun Jun 09 11:27:47 GMT 2024","27","tests","contacts_page_test","TestContactsPage","","","Verify presence and visibility of the dividing line on the page",""
"passed","Sun Jun 09 11:30:10 GMT 2024","Sun Jun 09 11:30:13 GMT 2024","2659","tests","footer_test","TestFooter","","","Verify presence and visibility of Footer on each page specified in the kit",""
"passed","Sun Jun 09 11:36:28 GMT 2024","Sun Jun 09 11:36:28 GMT 2024","60","tests","specialists_page_test","TestSpecialistsPage","","","Verify values of profession in specialist cards in the grid",""
"passed","Sun Jun 09 11:28:34 GMT 2024","Sun Jun 09 11:28:34 GMT 2024","38","tests","contributors_page_test","TestContributorsPage","","","Verify amount of contributor cards with images, links and descriptions in the section grid",""
"passed","Sun Jun 09 11:32:37 GMT 2024","Sun Jun 09 11:32:37 GMT 2024","45","tests","footer_test","TestFooter","","","Verify visible sizes of the JETBRAINS link's image in Footer",""
"passed","Sun Jun 09 11:38:24 GMT 2024","Sun Jun 09 11:38:33 GMT 2024","9819","tests","Речевые упражнения.","TestCardsRU","","","Select random card from group ""Слова"" and compare UI vs BACKEND data.",""
"passed","Sun Jun 09 11:39:41 GMT 2024","Sun Jun 09 11:39:49 GMT 2024","8228","tests","Речевые упражнения.","TestCardsRU","","","Select a random card from ""Слова с частотной группировкой"" group and compare UI vs BACKEND data.",""
"passed","Sun Jun 09 11:37:26 GMT 2024","Sun Jun 09 11:37:26 GMT 2024","94","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify attribute values and size of the image in the section 1 on the page",""
"passed","Sun Jun 09 11:28:37 GMT 2024","Sun Jun 09 11:28:37 GMT 2024","35","tests","contributors_page_test","TestContributorsPage","","","Verify value of title with tag 'h2' on the page",""
"passed","Sun Jun 09 11:34:42 GMT 2024","Sun Jun 09 11:34:47 GMT 2024","5172","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email",""
"passed","Sun Jun 09 11:37:34 GMT 2024","Sun Jun 09 11:37:34 GMT 2024","121","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify that the 'Login' link leads to the correct page after clicking",""
"passed","Sun Jun 09 11:34:01 GMT 2024","Sun Jun 09 11:34:01 GMT 2024","142","tests","main_page_test","TestMainPage","","","Verify redirection to contacts page not authorized user.",""
"passed","Sun Jun 09 11:37:12 GMT 2024","Sun Jun 09 11:37:12 GMT 2024","23","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify values of titles with tag 'h2' on the page",""
"passed","Sun Jun 09 11:35:59 GMT 2024","Sun Jun 09 11:35:59 GMT 2024","16","tests","specialists_page_test","TestSpecialistsPage","","","Verify visibility of cards in the grid on the Specialists page",""
"passed","Sun Jun 09 11:33:24 GMT 2024","Sun Jun 09 11:33:24 GMT 2024","99","tests","header_test","TestHeaderPage","","","Verify that the 'Logo' link on the 'Contacts' page leads an unauthorized user 
                             to the Start Unauthorized Page after clicking",""
"passed","Sun Jun 09 11:36:32 GMT 2024","Sun Jun 09 11:36:33 GMT 2024","624","tests","specialists_page_test","TestSpecialistsPage","","","Verify presence, visibility, clickability, href, status code, text 
                         of the 'All Specialists' link on the Specialists page",""
"passed","Sun Jun 09 11:27:33 GMT 2024","Sun Jun 09 11:27:33 GMT 2024","19","tests","contacts_page_test","TestContactsPage","","","Verify amount and visibility of sections with content on the page",""
"passed","Sun Jun 09 11:28:24 GMT 2024","Sun Jun 09 11:28:24 GMT 2024","22","tests","contributors_page_test","TestContributorsPage","","","Verify amount and visibility of sections with content on the page",""
"passed","Sun Jun 09 11:29:35 GMT 2024","Sun Jun 09 11:29:36 GMT 2024","1327","tests","description_page_test","TestDescriptionPage","","","Verify redirection to github not authorized user.",""
"passed","Sun Jun 09 11:35:20 GMT 2024","Sun Jun 09 11:35:41 GMT 2024","20686","tests","registration_page_test","TestRegistrationPage","","","Check registration without choosing agreement",""
"passed","Sun Jun 09 11:27:23 GMT 2024","Sun Jun 09 11:27:24 GMT 2024","882","tests","authorisation_page_test","TestAuthorizedUserPage","","","Checking the possibility of authorization with incorrect data",""
"passed","Sun Jun 09 11:37:19 GMT 2024","Sun Jun 09 11:37:19 GMT 2024","37","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify values of the text in the section 1 on the page",""
"passed","Sun Jun 09 11:30:07 GMT 2024","Sun Jun 09 11:30:09 GMT 2024","2509","tests","footer_test","TestFooter","","","Verify presence and visibility of Footer on each page specified in the kit",""
"passed","Sun Jun 09 11:27:38 GMT 2024","Sun Jun 09 11:27:38 GMT 2024","24","tests","contacts_page_test","TestContactsPage","","","Verify the composition and visibility of elements on the 1st level of nesting in the section 1",""
"passed","Sun Jun 09 11:34:18 GMT 2024","Sun Jun 09 11:34:18 GMT 2024","140","tests","main_page_test","TestMainPage","","","Verify redirection to used resources page not authorized user.",""
"passed","Sun Jun 09 11:28:15 GMT 2024","Sun Jun 09 11:28:16 GMT 2024","1122","tests","contacts_page_test","TestContactsPage","","","Verify that links in sections 1, 2 lead to the correct pages after click",""
"passed","Sun Jun 09 11:43:17 GMT 2024","Sun Jun 09 11:43:17 GMT 2024","781","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify text of the freepik.com link",""
"passed","Sun Jun 09 11:31:07 GMT 2024","Sun Jun 09 11:31:12 GMT 2024","5258","tests","footer_test","TestFooter","","","Verify that the EPAM link in Footer leads to the correct page after click",""
"passed","Sun Jun 09 11:32:58 GMT 2024","Sun Jun 09 11:32:58 GMT 2024","45","tests","footer_test","TestFooter","","","Verify visible sizes of the Selectel link's image in Footer",""
"passed","Sun Jun 09 11:36:09 GMT 2024","Sun Jun 09 11:36:09 GMT 2024","208","tests","specialists_page_test","TestSpecialistsPage","","","Verify attribute values and sizes of images in specialist cards in the grid",""
