"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","136","Verify the composition and visibility of elements 
        on the 1st-4th levels of nesting on the page","tests","Fri Mar 27 15:48:56 UTC 2026","passed","Fri Mar 27 15:48:56 UTC 2026","TestURPage","used_resources_page_test","",""
"","10935","Select random card from group ""Слова"" and compare UI vs BACKEND data.","tests","Fri Mar 27 15:46:23 UTC 2026","skipped","Fri Mar 27 15:46:34 UTC 2026","TestCardsRU","Речевые упражнения.","",""
"","26","Verify presence and visibility of content on the page","tests","Fri Mar 27 15:36:49 UTC 2026","passed","Fri Mar 27 15:36:50 UTC 2026","TestGroupsPage","groups_page_test","",""
"","274","Verify values of the text in links, buttons in the Header for an authorized user","tests","Fri Mar 27 15:39:46 UTC 2026","passed","Fri Mar 27 15:39:46 UTC 2026","TestHeaderPage","header_test","",""
"","121","Verify the composition and visibility of elements 
        on the 1st-3rd levels of nesting in the section 2","tests","Fri Mar 27 15:45:09 UTC 2026","passed","Fri Mar 27 15:45:09 UTC 2026","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","187","Verify redirection to used resources page not authorized user.","tests","Fri Mar 27 15:29:37 UTC 2026","passed","Fri Mar 27 15:29:37 UTC 2026","TestDescriptionPage","description_page_test","",""
"","14","Verify value of the title of the tab","tests","Fri Mar 27 15:48:59 UTC 2026","passed","Fri Mar 27 15:48:59 UTC 2026","TestURPage","used_resources_page_test","",""
"","782","Verify composition, visibility of elements on the 1st-5th levels of nesting on the page","tests","Fri Mar 27 15:32:21 UTC 2026","passed","Fri Mar 27 15:32:22 UTC 2026","TestExercisesRuWordsFamilyPage","exercises_ru_words_family_page_test","",""
"","188","Verify redirection to contacts page not authorized user.","tests","Fri Mar 27 15:29:21 UTC 2026","passed","Fri Mar 27 15:29:21 UTC 2026","TestDescriptionPage","description_page_test","",""
"","214","Verify values of the text in links, buttons in the Header for an unauthorized user","tests","Fri Mar 27 15:38:54 UTC 2026","passed","Fri Mar 27 15:38:55 UTC 2026","TestHeaderPage","header_test","",""
"","353","Verify composition, visibility of elements on the 1st-6th levels of nesting in the Header
            for an authorized user","tests","Fri Mar 27 15:39:37 UTC 2026","passed","Fri Mar 27 15:39:37 UTC 2026","TestHeaderPage","header_test","",""
