"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2120","Verify if external links in the Header for an authorized user 
            lead to correct pages after click","tests","Wed Nov 05 10:10:36 UTC 2025","passed","Wed Nov 05 10:10:38 UTC 2025","TestHeaderPage","header_test","",""
"","5213","Verify clickability, href, status code of links in the Header for an unauthorized user","tests","Wed Nov 05 10:08:56 UTC 2025","passed","Wed Nov 05 10:09:01 UTC 2025","TestHeaderPage","header_test","",""
"","3300","Verify if links on the 'ru' local lead to correct pages after clicking","tests","Wed Nov 05 10:07:52 UTC 2025","passed","Wed Nov 05 10:07:56 UTC 2025","TestGroupsPage","groups_page_test","",""
"","39","Verify content of the text on the page","tests","Wed Nov 05 10:20:29 UTC 2025","passed","Wed Nov 05 10:20:29 UTC 2025","TestURPage","used_resources_page_test","",""
"","5618","Verify clickability, href, status code of links in the Header for an authorized user","tests","Wed Nov 05 10:10:13 UTC 2025","passed","Wed Nov 05 10:10:18 UTC 2025","TestHeaderPage","header_test","",""
"","56","Verify presence, visibility and attributes of the profile avatar in the Header 
               for an authorized user","tests","Wed Nov 05 10:11:33 UTC 2025","passed","Wed Nov 05 10:11:33 UTC 2025","TestHeaderPage","header_test","",""
"","10454","Check progres-bar and buttons.","tests","Wed Nov 05 10:16:30 UTC 2025","skipped","Wed Nov 05 10:16:41 UTC 2025","TestCardsEN","Speech exercises EN.","",""
"","0","Verify Footer invisibility through the modal window with the exercise","tests","Wed Nov 05 10:04:36 UTC 2025","broken","Wed Nov 05 10:04:36 UTC 2025","TestFooter","footer_test","",""
"","46","Verify presence, visibility, attributes of icons in the Header for an authorized user","tests","Wed Nov 05 10:11:26 UTC 2025","passed","Wed Nov 05 10:11:26 UTC 2025","TestHeaderPage","header_test","",""
"","762","Check registration with new email and empty confirm password","tests","Wed Nov 05 10:13:14 UTC 2025","passed","Wed Nov 05 10:13:14 UTC 2025","TestRegistrationPage","registration_page_test","",""
"","153","Verify that the 'Login' link leads to the correct page after clicking","tests","Wed Nov 05 10:15:59 UTC 2025","passed","Wed Nov 05 10:15:59 UTC 2025","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","191","Verify sizes of images in specialist cards in the grid","tests","Wed Nov 05 10:15:17 UTC 2025","passed","Wed Nov 05 10:15:17 UTC 2025","TestSpecialistsPage","specialists_page_test","",""
"","43","Verify text in the 'Login' link in the section 1","tests","Wed Nov 05 10:15:51 UTC 2025","passed","Wed Nov 05 10:15:51 UTC 2025","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","1868","Verify clickability, href of links in breadcrumbs on the page","tests","Wed Nov 05 09:58:36 UTC 2025","passed","Wed Nov 05 09:58:38 UTC 2025","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","168","Verify return main page from description page.","tests","Wed Nov 05 09:56:43 UTC 2025","passed","Wed Nov 05 09:56:43 UTC 2025","TestDescriptionPage","description_page_test","",""
"","49","Verify content of text in the Footer","tests","Wed Nov 05 10:03:59 UTC 2025","passed","Wed Nov 05 10:03:59 UTC 2025","TestFooter","footer_test","",""
"","119","Verify clickability, titles, attributes of group links on the page","tests","Wed Nov 05 09:58:47 UTC 2025","passed","Wed Nov 05 09:58:47 UTC 2025","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","0","Checking the ip is available","tests","Wed Nov 05 10:12:45 UTC 2025","skipped","Wed Nov 05 10:12:45 UTC 2025","TestMainPage","main_page_test","",""
"","920","Verify presence, visibility of the title, text, link, grid, cards and images  
        on the 2nd, 3rd, 5th, 6th levels of nesting on the page","tests","Wed Nov 05 10:14:07 UTC 2025","passed","Wed Nov 05 10:14:08 UTC 2025","TestSpecialistsPage","specialists_page_test","",""
"","834","Verify values of the text in card descriptions","tests","Wed Nov 05 09:56:13 UTC 2025","passed","Wed Nov 05 09:56:14 UTC 2025","TestContributorsPage","contributors_page_test","",""
"","3459","Verify if group links lead to correct pages after clicking","tests","Wed Nov 05 09:59:22 UTC 2025","passed","Wed Nov 05 09:59:26 UTC 2025","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","85","Verify sizes of icons in sections","tests","Wed Nov 05 10:20:52 UTC 2025","passed","Wed Nov 05 10:20:53 UTC 2025","TestURPage","used_resources_page_test","",""
"","115","Verify clickability, titles, attributes of group links on the page","tests","Wed Nov 05 10:01:30 UTC 2025","passed","Wed Nov 05 10:01:30 UTC 2025","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","8201","Select random card from group ""Слова"" and compare UI vs BACKEND data.","tests","Wed Nov 05 10:17:04 UTC 2025","passed","Wed Nov 05 10:17:12 UTC 2025","TestCardsRU","Речевые упражнения.","",""
"","206","Verify switching of the 'ru', 'en' buttons in the Header for an authorized user","tests","Wed Nov 05 10:10:58 UTC 2025","passed","Wed Nov 05 10:10:58 UTC 2025","TestHeaderPage","header_test","",""
"","0","Select a random card from ""Похожие фразы"" group and compare UI vs BACKEND data.","tests","Wed Nov 05 10:17:26 UTC 2025","skipped","Wed Nov 05 10:17:26 UTC 2025","TestCardsRU","Речевые упражнения.","",""
"","1860","Verify clickability, href, status code of links in breadcrumbs on the page","tests","Wed Nov 05 10:01:18 UTC 2025","passed","Wed Nov 05 10:01:20 UTC 2025","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","58","Verify text in the 'All Specialists' link","tests","Wed Nov 05 10:14:31 UTC 2025","passed","Wed Nov 05 10:14:31 UTC 2025","TestSpecialistsPage","specialists_page_test","",""
"","58","Verify size of the image in the 'Logo' link in the Header for an authorized user","tests","Wed Nov 05 10:11:19 UTC 2025","passed","Wed Nov 05 10:11:19 UTC 2025","TestHeaderPage","header_test","",""
"","850","Verify presence, visibility, clickability, href, prefix, status code of links in the section 2","tests","Wed Nov 05 09:55:31 UTC 2025","passed","Wed Nov 05 09:55:31 UTC 2025","TestContactsPage","contacts_page_test","",""
"","24","Verify attribute 'alt' of images in links on the 'ru' local","tests","Wed Nov 05 10:08:21 UTC 2025","passed","Wed Nov 05 10:08:21 UTC 2025","TestGroupsPage","groups_page_test","",""
"","7575","Change the password by receiving an email link","tests","Wed Nov 05 10:12:49 UTC 2025","passed","Wed Nov 05 10:12:57 UTC 2025","TestProfilePage","profile_page_test","",""
"","110","Verify attributes of images in specialist cards in the grid","tests","Wed Nov 05 10:15:13 UTC 2025","passed","Wed Nov 05 10:15:13 UTC 2025","TestSpecialistsPage","specialists_page_test","",""
"","43","Verify value of title with tag 'h2' on the page","tests","Wed Nov 05 10:14:17 UTC 2025","passed","Wed Nov 05 10:14:17 UTC 2025","TestSpecialistsPage","specialists_page_test","",""
"","142","Verify values of names and professions in specialist cards in the grid","tests","Wed Nov 05 10:14:27 UTC 2025","passed","Wed Nov 05 10:14:27 UTC 2025","TestSpecialistsPage","specialists_page_test","",""
"","1835","Verify composition, visibility of elements on the 1st-6th levels of nesting on the page","tests","Wed Nov 05 10:00:18 UTC 2025","passed","Wed Nov 05 10:00:20 UTC 2025","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
