"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 25 09:52:49 GMT 2024","Tue Jun 25 09:52:50 GMT 2024","80","tests","footer_test","TestFooter","","","Verify changes of visible sizes of the REG.RU link's image in Footer",""
"passed","Tue Jun 25 09:55:47 GMT 2024","Tue Jun 25 09:55:48 GMT 2024","1167","tests","registration_page_test","TestRegistrationPage","","","Check registration with an existing email",""
"passed","Tue Jun 25 09:54:31 GMT 2024","Tue Jun 25 09:54:32 GMT 2024","1306","tests","main_page_test","TestMainPage","","","Verify redirection to donate page not authorized user.",""
"passed","Tue Jun 25 10:03:11 GMT 2024","Tue Jun 25 10:06:16 GMT 2024","185021","tests","Речевые упражнения.","TestCardsRU","","","Solutions to a random task in the ""Слова Королёвой"" .",""
"passed","Tue Jun 25 09:45:19 GMT 2024","Tue Jun 25 09:45:19 GMT 2024","31","tests","contacts_page_test","TestContactsPage","","","Verify values of the text in sections 1, 2 on the page",""
"skipped","Tue Jun 25 10:06:24 GMT 2024","Tue Jun 25 10:06:30 GMT 2024","6748","tests","Речевые упражнения.","TestCardsRU","","","Solutions to a random task in the ""Слова"" group and comparison of statics.",""
"passed","Tue Jun 25 10:06:55 GMT 2024","Tue Jun 25 10:06:56 GMT 2024","919","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify the composition and visibility of elements 
            on the 1st-4th levels of nesting on the page",""
"passed","Tue Jun 25 10:02:31 GMT 2024","Tue Jun 25 10:03:04 GMT 2024","32698","tests","Речевые упражнения.","TestCardsRU","","","Solutions to a random task in the ""Слова"" .",""
"passed","Tue Jun 25 09:52:11 GMT 2024","Tue Jun 25 09:52:11 GMT 2024","45","tests","footer_test","TestFooter","","","Verify visible sizes of the EPAM link's image in Footer",""
"passed","Tue Jun 25 10:00:41 GMT 2024","Tue Jun 25 10:00:53 GMT 2024","12589","tests","Речевые упражнения.","TestCardsRU","","","Select random card from group ""Слова"" and compare UI vs BACKEND data.",""
"passed","Tue Jun 25 09:52:05 GMT 2024","Tue Jun 25 09:52:05 GMT 2024","72","tests","footer_test","TestFooter","","","Verify presence, visibility and accuracy of the EPAM link's image in Footer",""
"passed","Tue Jun 25 09:52:33 GMT 2024","Tue Jun 25 09:52:33 GMT 2024","81","tests","footer_test","TestFooter","","","Verify changes of visible sizes of the JETBRAINS link's image in Footer",""
"passed","Tue Jun 25 09:59:39 GMT 2024","Tue Jun 25 09:59:39 GMT 2024","55","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify size of the image in the section 1",""
"passed","Tue Jun 25 09:46:50 GMT 2024","Tue Jun 25 09:46:51 GMT 2024","876","tests","contributors_page_test","TestContributorsPage","","","Verify href, status code, text of the 'All Team' link on the page",""
"passed","Tue Jun 25 09:59:13 GMT 2024","Tue Jun 25 09:59:13 GMT 2024","67","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify content of the text in the sections 1, 2",""
"passed","Tue Jun 25 09:54:13 GMT 2024","Tue Jun 25 09:54:13 GMT 2024","3","tests","login_page_test","TestLoginPage","","","Test for authorization customer.",""
"passed","Tue Jun 25 09:46:09 GMT 2024","Tue Jun 25 09:46:09 GMT 2024","42","tests","contributors_page_test","TestContributorsPage","","","Verify amount of contributor cards with images, links and descriptions in the section grid",""
"passed","Tue Jun 25 09:59:34 GMT 2024","Tue Jun 25 09:59:34 GMT 2024","78","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify presence, visibility and attributes of the image in the section 1",""
"passed","Tue Jun 25 09:47:42 GMT 2024","Tue Jun 25 09:47:44 GMT 2024","1446","tests","description_page_test","TestDescriptionPage","","","Verify redirection to github not authorized user.",""
"passed","Tue Jun 25 09:51:40 GMT 2024","Tue Jun 25 09:51:40 GMT 2024","82","tests","footer_test","TestFooter","","","Verify that the Contact us link in Footer calls an email client",""
"passed","Tue Jun 25 09:47:02 GMT 2024","Tue Jun 25 09:47:04 GMT 2024","1564","tests","contributors_page_test","TestContributorsPage","","","Verify attribute values and sizes of images in contributors cards in the grid",""
"passed","Tue Jun 25 09:47:24 GMT 2024","Tue Jun 25 09:47:26 GMT 2024","1738","tests","description_page_test","TestDescriptionPage","","","Verify redirection to donate page not authorized user.",""
"passed","Tue Jun 25 09:59:08 GMT 2024","Tue Jun 25 09:59:08 GMT 2024","46","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify values of titles and subtitles with tags h2, h4",""
"passed","Tue Jun 25 09:57:10 GMT 2024","Tue Jun 25 09:57:10 GMT 2024","59","tests","specialists_page_test","TestSpecialistsPage","","","Verify presence, visibility and text accuracy of the title on the Specialists page",""
"passed","Tue Jun 25 10:07:45 GMT 2024","Tue Jun 25 10:07:47 GMT 2024","1850","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify that links in the sections lead to the correct pages after clicking",""
"passed","Tue Jun 25 09:45:12 GMT 2024","Tue Jun 25 09:45:12 GMT 2024","23","tests","contacts_page_test","TestContactsPage","","","Verify values of subtitles with tag 'h2' on the page",""
"passed","Tue Jun 25 09:59:03 GMT 2024","Tue Jun 25 09:59:03 GMT 2024","12","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify value of the title of the tab",""
"passed","Tue Jun 25 10:07:28 GMT 2024","Tue Jun 25 10:07:28 GMT 2024","834","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify values of the text in links in the sections",""
"passed","Tue Jun 25 09:48:58 GMT 2024","Tue Jun 25 09:49:03 GMT 2024","4864","tests","footer_test","TestFooter","","","Verify accuracy of texts in Footer on each page specified in the kit",""
"passed","Tue Jun 25 09:56:24 GMT 2024","Tue Jun 25 09:56:24 GMT 2024","606","tests","registration_page_test","TestRegistrationPage","","","Check registration without choosing gender",""
"passed","Tue Jun 25 09:47:10 GMT 2024","Tue Jun 25 09:47:10 GMT 2024","137","tests","description_page_test","TestDescriptionPage","","","Verify return main page from description page.",""
"passed","Tue Jun 25 09:53:00 GMT 2024","Tue Jun 25 09:53:00 GMT 2024","46","tests","footer_test","TestFooter","","","Verify visible sizes of the Selectel link's image in Footer",""
"passed","Tue Jun 25 09:44:31 GMT 2024","Tue Jun 25 09:44:31 GMT 2024","20","tests","contacts_page_test","TestContactsPage","","","Verify amount and visibility of sections with content on the page",""
"passed","Tue Jun 25 09:53:26 GMT 2024","Tue Jun 25 09:53:27 GMT 2024","871","tests","header_test","TestHeaderPage","","","Verify presence, visibility, clickability, href, status code  
                             of the 'Logo' link in the section 1 in the Header",""
"passed","Tue Jun 25 10:07:19 GMT 2024","Tue Jun 25 10:07:20 GMT 2024","834","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify content of the text on the page",""
"passed","Tue Jun 25 09:55:21 GMT 2024","Tue Jun 25 09:55:34 GMT 2024","12781","tests","profile_page_test","TestProfilePage","","","Change the password by receiving an email link",""
"passed","Tue Jun 25 09:57:59 GMT 2024","Tue Jun 25 09:58:00 GMT 2024","1046","tests","specialists_page_test","TestSpecialistsPage","","","Verify presence, visibility, clickability, href, status code, text 
                         of the 'All Specialists' link on the Specialists page",""
"passed","Tue Jun 25 09:58:32 GMT 2024","Tue Jun 25 09:58:32 GMT 2024","212","tests","specialists_page_test","TestSpecialistsPage","","","Verify attribute values and sizes of images in specialist cards in the grid",""
"failed","Tue Jun 25 09:57:03 GMT 2024","Tue Jun 25 09:57:04 GMT 2024","411","tests","specialists_page_test","TestSpecialistsPage","","","Verify the composition and visibility of elements 
        on the 1st-6th levels of nesting on the page",""
"passed","Tue Jun 25 10:01:02 GMT 2024","Tue Jun 25 10:01:12 GMT 2024","10201","tests","Речевые упражнения.","TestCardsRU","","","Select random card from group ""Слова Королёвой"" and compare UI vs BACKEND data.",""
"passed","Tue Jun 25 09:47:16 GMT 2024","Tue Jun 25 09:47:18 GMT 2024","1895","tests","description_page_test","TestDescriptionPage","","","Verify redirection to telegram page not authorized user.",""
