"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 03 00:53:16 GMT 2024","Sat Aug 03 00:53:16 GMT 2024","31","tests","header_test","TestHeaderPage","","","Verify presence and visibility of content in the Header",""
"passed","Sat Aug 03 00:50:36 GMT 2024","Sat Aug 03 00:50:37 GMT 2024","219","tests","footer_test","TestFooter","","","Verify composition and visibility of elements on the 1st-7th levels of nesting in the Footer",""
"passed","Sat Aug 03 00:57:11 GMT 2024","Sat Aug 03 00:57:11 GMT 2024","151","tests","specialists_page_test","TestSpecialistsPage","","","Verify sizes of images in specialist cards in the grid",""
"passed","Sat Aug 03 00:48:48 GMT 2024","Sat Aug 03 00:48:48 GMT 2024","28","tests","contacts_page_test","TestContactsPage","","","Verify text in links in the section 2",""
"passed","Sat Aug 03 00:56:02 GMT 2024","Sat Aug 03 00:56:02 GMT 2024","30","tests","specialists_page_test","TestSpecialistsPage","","","Verify presence and visibility of content on the page",""
"passed","Sat Aug 03 00:48:43 GMT 2024","Sat Aug 03 00:48:43 GMT 2024","28","tests","contacts_page_test","TestContactsPage","","","Verify content of the text in the section 2",""
"passed","Sat Aug 03 01:03:24 GMT 2024","Sat Aug 03 01:03:26 GMT 2024","1773","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify that links in the sections lead to the correct pages after clicking",""
"passed","Sat Aug 03 00:54:19 GMT 2024","Sat Aug 03 00:54:20 GMT 2024","634","tests","main_page_test","TestMainPage","","","Verify redirection to specialists page not authorized user.",""
"passed","Sat Aug 03 00:53:12 GMT 2024","Sat Aug 03 00:53:12 GMT 2024","77","tests","footer_test","TestFooter","","","Verify changes of visible sizes of the Selectel link's image in Footer",""
"passed","Sat Aug 03 00:50:16 GMT 2024","Sat Aug 03 00:50:17 GMT 2024","633","tests","description_page_test","TestDescriptionPage","","","Verify redirection to specialists page not authorized user.",""
"passed","Sat Aug 03 00:48:33 GMT 2024","Sat Aug 03 00:48:33 GMT 2024","11","tests","contacts_page_test","TestContactsPage","","","Verify value of the title of the tab",""
"passed","Sat Aug 03 00:58:47 GMT 2024","Sat Aug 03 00:58:59 GMT 2024","12413","tests","Speech exercises EN.","TestCardsEN","","","Check progres-bar and buttons.",""
"passed","Sat Aug 03 00:48:29 GMT 2024","Sat Aug 03 00:48:29 GMT 2024","156","tests","contacts_page_test","TestContactsPage","","","Verify presence, visibility of sections, the dividing line and elements with text on the page",""
"passed","Sat Aug 03 00:53:08 GMT 2024","Sat Aug 03 00:53:08 GMT 2024","44","tests","footer_test","TestFooter","","","Verify visible sizes of the Selectel link's image in Footer",""
"passed","Sat Aug 03 00:54:40 GMT 2024","Sat Aug 03 00:54:40 GMT 2024","97","tests","main_page_test","TestMainPage","","","Checking the clickability of the Registration button.",""
"passed","Sat Aug 03 00:56:48 GMT 2024","Sat Aug 03 00:56:49 GMT 2024","689","tests","specialists_page_test","TestSpecialistsPage","","","Verify clickability, href, status code of the 'All Specialists' link",""
"passed","Sat Aug 03 00:49:31 GMT 2024","Sat Aug 03 00:49:31 GMT 2024","379","tests","contributors_page_test","TestContributorsPage","","","Verify values of the text in card descriptions",""
"passed","Sat Aug 03 01:02:56 GMT 2024","Sat Aug 03 01:02:57 GMT 2024","765","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify value of title with tag 'h1' on the page",""
"passed","Sat Aug 03 00:52:32 GMT 2024","Sat Aug 03 00:52:32 GMT 2024","30","tests","footer_test","TestFooter","","","Verify accuracy of the EPAM link's image in Footer",""
"passed","Sat Aug 03 01:02:37 GMT 2024","Sat Aug 03 01:02:37 GMT 2024","764","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify presence and visibility of content on the page",""
"passed","Sat Aug 03 00:54:33 GMT 2024","Sat Aug 03 00:54:33 GMT 2024","135","tests","main_page_test","TestMainPage","","","Verify redirection to used resources page not authorized user.",""
"passed","Sat Aug 03 01:03:39 GMT 2024","Sat Aug 03 01:03:40 GMT 2024","799","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify sizes of icons in the sections",""
"passed","Sat Aug 03 01:03:16 GMT 2024","Sat Aug 03 01:03:19 GMT 2024","2513","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify presence, visibility, clickability, href, status code of links in the sections",""
"passed","Sat Aug 03 00:57:15 GMT 2024","Sat Aug 03 00:57:15 GMT 2024","32","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify presence and visibility of content on the page",""
"passed","Sat Aug 03 00:49:43 GMT 2024","Sat Aug 03 00:49:44 GMT 2024","598","tests","contributors_page_test","TestContributorsPage","","","Verify href, status code of the 'All Team' link",""
"passed","Sat Aug 03 00:50:12 GMT 2024","Sat Aug 03 00:50:13 GMT 2024","137","tests","description_page_test","TestDescriptionPage","","","Verify redirection to contacts page not authorized user.",""
"passed","Sat Aug 03 00:51:27 GMT 2024","Sat Aug 03 00:51:32 GMT 2024","5121","tests","footer_test","TestFooter","","","Verify that the JETBRAINS link in Footer leads to the correct page after click",""
"passed","Sat Aug 03 00:50:20 GMT 2024","Sat Aug 03 00:50:21 GMT 2024","1409","tests","description_page_test","TestDescriptionPage","","","Verify redirection to github not authorized user.",""
"passed","Sat Aug 03 00:50:06 GMT 2024","Sat Aug 03 00:50:07 GMT 2024","929","tests","description_page_test","TestDescriptionPage","","","Verify redirection to donate page not authorized user.",""
"passed","Sat Aug 03 00:56:22 GMT 2024","Sat Aug 03 00:56:22 GMT 2024","12","tests","specialists_page_test","TestSpecialistsPage","","","Verify value of the title of the tab",""
"passed","Sat Aug 03 00:52:57 GMT 2024","Sat Aug 03 00:52:57 GMT 2024","44","tests","footer_test","TestFooter","","","Verify visible sizes of the REG.RU link's image in Footer",""
"passed","Sat Aug 03 00:52:17 GMT 2024","Sat Aug 03 00:52:17 GMT 2024","76","tests","footer_test","TestFooter","","","Verify that the Contact us link in Footer calls an email client",""
"passed","Sat Aug 03 00:49:39 GMT 2024","Sat Aug 03 00:49:39 GMT 2024","688","tests","contributors_page_test","TestContributorsPage","","","Verify clickability, href of links on the page",""
