"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11177","Select random card from group ""Слова Королёвой"" and compare UI vs BACKEND data.","tests","Fri May 01 12:02:15 UTC 2026","skipped","Fri May 01 12:02:26 UTC 2026","TestCardsRU","Речевые упражнения.","",""
"","10334","Check statistic table.","tests","Fri May 01 12:04:21 UTC 2026","skipped","Fri May 01 12:04:32 UTC 2026","TestCardsRU","Statistic.","",""
"","675","Check registration without choosing agreement","tests","Fri May 01 11:59:32 UTC 2026","passed","Fri May 01 11:59:32 UTC 2026","TestRegistrationPage","registration_page_test","",""
"","3819","Check registration with new email","tests","Fri May 01 11:57:36 UTC 2026","passed","Fri May 01 11:57:40 UTC 2026","TestRegistrationPage","registration_page_test","",""
"","211","Verify redirection to contacts page not authorized user.","tests","Fri May 01 11:56:59 UTC 2026","passed","Fri May 01 11:56:59 UTC 2026","TestMainPage","main_page_test","",""
"","778","Verify clickability, status code of links on the page","tests","Fri May 01 11:51:12 UTC 2026","passed","Fri May 01 11:51:13 UTC 2026","TestGroupsPage","groups_page_test","",""
"","122","Verify clickability, titles, attributes of group links on the page","tests","Fri May 01 11:45:50 UTC 2026","passed","Fri May 01 11:45:50 UTC 2026","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","1213","Verify redirection to donate page not authorized user.","tests","Fri May 01 11:56:54 UTC 2026","passed","Fri May 01 11:56:56 UTC 2026","TestMainPage","main_page_test","",""
"","57","Verify presence, visibility and attributes of the image in the Logo link in the Header 
               on the Start Unauthorized Page","tests","Fri May 01 11:54:21 UTC 2026","passed","Fri May 01 11:54:21 UTC 2026","TestHeaderPage","header_test","",""
"","753","Verify clickability, href of links on the page","tests","Fri May 01 11:44:10 UTC 2026","passed","Fri May 01 11:44:11 UTC 2026","TestContributorsPage","contributors_page_test","",""
"","10841","Solutions to a random task in the ""Слова Королёвой"" .","tests","Fri May 01 12:03:51 UTC 2026","skipped","Fri May 01 12:04:02 UTC 2026","TestCardsRU","Речевые упражнения.","",""
"","42","Verify text in the 'Login' link in the section 1","tests","Fri May 01 12:00:53 UTC 2026","passed","Fri May 01 12:00:53 UTC 2026","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","1880","Verify the composition and visibility of elements 
        on the 1st-5th levels of nesting on the page","tests","Fri May 01 11:43:42 UTC 2026","passed","Fri May 01 11:43:44 UTC 2026","TestContributorsPage","contributors_page_test","",""
"","369","Verify the dropdown opens/closes after clicking on the 'More' button in the Header 
               for an authorized user","tests","Fri May 01 11:55:58 UTC 2026","passed","Fri May 01 11:55:58 UTC 2026","TestHeaderPage","header_test","",""
"","693","Verify redirection to contributors page not authorized user.","tests","Fri May 01 11:44:51 UTC 2026","passed","Fri May 01 11:44:51 UTC 2026","TestDescriptionPage","description_page_test","",""
"","1077","Verify composition, visibility of elements on the 6st-10th levels of nesting on the page","tests","Fri May 01 11:47:11 UTC 2026","passed","Fri May 01 11:47:12 UTC 2026","TestExercisesRuWordsFamilyPage","exercises_ru_words_family_page_test","",""
"","176","Verify presence, visibility of sections, the dividing line and elements with text on the page","tests","Fri May 01 11:43:09 UTC 2026","passed","Fri May 01 11:43:10 UTC 2026","TestContactsPage","contacts_page_test","",""
"","120","Verify content of the text in sections 1, 2, 3","tests","Fri May 01 12:00:50 UTC 2026","passed","Fri May 01 12:00:50 UTC 2026","TestStartUnauthorizedPage","start_unauthorized_page_test","",""
"","1182","Verify redirection to telegram page not authorized user.","tests","Fri May 01 11:44:29 UTC 2026","passed","Fri May 01 11:44:30 UTC 2026","TestDescriptionPage","description_page_test","",""
"","3202","Verify presence, visibility, clickability, href, status code of links in sections","tests","Fri May 01 12:04:55 UTC 2026","passed","Fri May 01 12:04:59 UTC 2026","TestURPage","used_resources_page_test","",""
"","0","Checking the ip is available","tests","Fri May 01 11:57:23 UTC 2026","skipped","Fri May 01 11:57:23 UTC 2026","TestMainPage","main_page_test","",""
"","0","Verify sizes of images in links on the page","tests","Fri May 01 11:53:10 UTC 2026","broken","Fri May 01 11:53:10 UTC 2026","TestGroupsPage","groups_page_test","",""
"","267","Verify composition, visibility of elements on the 1st-6th levels of nesting in the Header
            for an unauthorized user","tests","Fri May 01 11:53:41 UTC 2026","passed","Fri May 01 11:53:42 UTC 2026","TestHeaderPage","header_test","",""
"","1885","Verify if internal links in the Header for an unauthorized user 
            lead to correct pages after click","tests","Fri May 01 11:54:00 UTC 2026","passed","Fri May 01 11:54:01 UTC 2026","TestHeaderPage","header_test","",""
"","57","Verify text in group links on the page","tests","Fri May 01 11:48:04 UTC 2026","passed","Fri May 01 11:48:04 UTC 2026","TestExercisesRuWordsPage","exercises_ru_words_page_test","",""
"","167","Verify presence, visibility of lists on the page","tests","Fri May 01 11:45:13 UTC 2026","passed","Fri May 01 11:45:13 UTC 2026","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","29","Verify value of the 'en' title on the page","tests","Fri May 01 11:50:57 UTC 2026","passed","Fri May 01 11:50:57 UTC 2026","TestGroupsPage","groups_page_test","",""
"","3491","Verify if group links lead to correct pages after clicking","tests","Fri May 01 11:46:14 UTC 2026","passed","Fri May 01 11:46:17 UTC 2026","TestExercisesRuSimilarPhrasesPage","exercises_ru_similar_phrases_page_test","",""
"","370","Verify presence, visibility of links, buttons in the Header for an unauthorized user","tests","Fri May 01 11:53:45 UTC 2026","passed","Fri May 01 11:53:45 UTC 2026","TestHeaderPage","header_test","",""
