"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jul 28 07:30:16 GMT 2025","Mon Jul 28 07:30:26 GMT 2025","10345","tests","Речевые упражнения.","TestCardsRU","","","Solutions to a random task in the ""Слова Королёвой"" .",""
"passed","Mon Jul 28 07:17:16 GMT 2025","Mon Jul 28 07:17:16 GMT 2025","23","tests","groups_page_test","TestGroupsPage","","","Verify value of the 'en' subtitles on the page",""
"passed","Mon Jul 28 07:23:19 GMT 2025","Mon Jul 28 07:23:20 GMT 2025","770","tests","main_page_test","TestMainPage","","","Checking the domain is available",""
"passed","Mon Jul 28 07:22:56 GMT 2025","Mon Jul 28 07:22:58 GMT 2025","1407","tests","main_page_test","TestMainPage","","","Verify redirection to github not authorized user.",""
"passed","Mon Jul 28 07:23:02 GMT 2025","Mon Jul 28 07:23:03 GMT 2025","688","tests","main_page_test","TestMainPage","","","Verify redirection to contributors page not authorized user.",""
"passed","Mon Jul 28 07:23:14 GMT 2025","Mon Jul 28 07:23:14 GMT 2025","112","tests","main_page_test","TestMainPage","","","Checking the clickability of the Start button.",""
"passed","Mon Jul 28 07:28:43 GMT 2025","Mon Jul 28 07:28:52 GMT 2025","8996","tests","Речевые упражнения.","TestCardsRU","","","Select a random card from ""Похожие фразы"" group and compare UI vs BACKEND data.",""
"failed","Mon Jul 28 07:24:11 GMT 2025","Mon Jul 28 07:24:11 GMT 2025","727","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty first name",""
"passed","Mon Jul 28 07:08:45 GMT 2025","Mon Jul 28 07:08:46 GMT 2025","110","tests","exercises_ru_similar_phrases_page_test","TestExercisesRuSimilarPhrasesPage","","","Verify text in cards on the page",""
"passed","Mon Jul 28 07:13:22 GMT 2025","Mon Jul 28 07:13:22 GMT 2025","605","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify attributes of images in links on the page",""
"passed","Mon Jul 28 07:18:23 GMT 2025","Mon Jul 28 07:18:24 GMT 2025","112","tests","groups_page_test","TestGroupsPage","","","Verify attribute 'src' of images in links on the page",""
"passed","Mon Jul 28 07:20:45 GMT 2025","Mon Jul 28 07:20:52 GMT 2025","7343","tests","header_test","TestHeaderPage","","","Verify clickability, href, status code of links in the Header for an authorized user",""
"skipped","Mon Jul 28 07:27:34 GMT 2025","Mon Jul 28 07:27:45 GMT 2025","10401","tests","Speech exercises EN.","TestCardsEN","","","Check progres-bar and buttons.",""
"skipped","Mon Jul 28 07:30:51 GMT 2025","Mon Jul 28 07:31:02 GMT 2025","10332","tests","Statistic.","TestCardsRU","","","Check statistic table.",""
"passed","Mon Jul 28 07:04:55 GMT 2025","Mon Jul 28 07:04:55 GMT 2025","56","tests","contacts_page_test","TestContactsPage","","","Verify values of the title and subtitles with tags h1, h2 on the page",""
"passed","Mon Jul 28 07:20:00 GMT 2025","Mon Jul 28 07:20:00 GMT 2025","55","tests","header_test","TestHeaderPage","","","Verify size of the image in the Logo link in the Header on the Start Unauthorized Page",""
"passed","Mon Jul 28 07:10:46 GMT 2025","Mon Jul 28 07:10:48 GMT 2025","2237","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify clickability, href, status code of links in breadcrumbs on the page",""
"passed","Mon Jul 28 07:26:40 GMT 2025","Mon Jul 28 07:26:40 GMT 2025","73","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify content of the text in sections 1, 2",""
"passed","Mon Jul 28 07:13:33 GMT 2025","Mon Jul 28 07:13:35 GMT 2025","1912","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify sizes of background-images in links on the page",""
"passed","Mon Jul 28 07:19:25 GMT 2025","Mon Jul 28 07:19:27 GMT 2025","2134","tests","header_test","TestHeaderPage","","","Verify if internal links in the Header for an unauthorized user 
            lead to correct pages after click",""
"passed","Mon Jul 28 07:23:59 GMT 2025","Mon Jul 28 07:23:59 GMT 2025","733","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty confirm password",""
"passed","Mon Jul 28 07:12:06 GMT 2025","Mon Jul 28 07:12:06 GMT 2025","143","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify if breadcrumbs link2 leads to the correct page after clicking",""
"passed","Mon Jul 28 07:07:21 GMT 2025","Mon Jul 28 07:07:22 GMT 2025","200","tests","description_page_test","TestDescriptionPage","","","Verify redirection to used resources page not authorized user.",""
"passed","Mon Jul 28 07:05:24 GMT 2025","Mon Jul 28 07:05:24 GMT 2025","140","tests","contacts_page_test","TestContactsPage","","","Verify that the email link calls an email client",""
"passed","Mon Jul 28 07:24:55 GMT 2025","Mon Jul 28 07:24:55 GMT 2025","378","tests","specialists_page_test","TestSpecialistsPage","","","Verify the composition and visibility of elements 
        on the 1st-6th levels of nesting on the page",""
"passed","Mon Jul 28 07:26:11 GMT 2025","Mon Jul 28 07:26:11 GMT 2025","36","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify presence and visibility of content on the page",""
"passed","Mon Jul 28 07:17:34 GMT 2025","Mon Jul 28 07:17:35 GMT 2025","25","tests","groups_page_test","TestGroupsPage","","","Verify title of links on the 'ru' local",""
"skipped","Mon Jul 28 07:29:16 GMT 2025","Mon Jul 28 07:29:29 GMT 2025","12836","tests","Речевые упражнения.","TestCardsRU","","","Select a random card from ""Предложения"" group and compare UI vs BACKEND data.",""
"passed","Mon Jul 28 07:20:15 GMT 2025","Mon Jul 28 07:20:15 GMT 2025","298","tests","header_test","TestHeaderPage","","","Verify composition, visibility of elements on the 1st-6th levels of nesting in the Header
            for an authorized user",""
"passed","Mon Jul 28 07:26:15 GMT 2025","Mon Jul 28 07:26:16 GMT 2025","31","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify amount and visibility of sections with content on the page",""
"passed","Mon Jul 28 07:06:58 GMT 2025","Mon Jul 28 07:06:59 GMT 2025","200","tests","description_page_test","TestDescriptionPage","","","Verify redirection to contacts page not authorized user.",""
"passed","Mon Jul 28 07:21:54 GMT 2025","Mon Jul 28 07:21:54 GMT 2025","42","tests","header_test","TestHeaderPage","","","Verify presence, visibility and attributes of the image in the Logo link in the Header 
               for an authorized user",""
"passed","Mon Jul 28 07:10:34 GMT 2025","Mon Jul 28 07:10:34 GMT 2025","560","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify text in cards on the page",""
"passed","Mon Jul 28 07:13:46 GMT 2025","Mon Jul 28 07:13:46 GMT 2025","244","tests","footer_test","TestFooter","","","Verify composition and visibility of elements on the 1st-7th levels of nesting in the Footer",""
"passed","Mon Jul 28 07:05:49 GMT 2025","Mon Jul 28 07:05:49 GMT 2025","12","tests","contributors_page_test","TestContributorsPage","","","Verify value of the title of the tab",""
"passed","Mon Jul 28 07:31:17 GMT 2025","Mon Jul 28 07:31:17 GMT 2025","15","tests","used_resources_page_test","TestURPage","","","Verify value of the title of the tab",""
"passed","Mon Jul 28 07:12:53 GMT 2025","Mon Jul 28 07:13:11 GMT 2025","17662","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify if subgroup links 1-4 lead to correct pages after clicking",""
"passed","Mon Jul 28 07:21:31 GMT 2025","Mon Jul 28 07:21:31 GMT 2025","263","tests","header_test","TestHeaderPage","","","Verify the dropdown opens/closes after clicking on the 'More' button in the Header 
               for an authorized user",""
"passed","Mon Jul 28 07:17:00 GMT 2025","Mon Jul 28 07:17:00 GMT 2025","29","tests","groups_page_test","TestGroupsPage","","","Verify value of the 'en' title on the page",""
"passed","Mon Jul 28 07:13:56 GMT 2025","Mon Jul 28 07:13:56 GMT 2025","52","tests","footer_test","TestFooter","","","Verify content of text in the Footer",""
"passed","Mon Jul 28 07:16:36 GMT 2025","Mon Jul 28 07:16:36 GMT 2025","12","tests","groups_page_test","TestGroupsPage","","","Verify value of the 'ru' title of the tab",""
"passed","Mon Jul 28 07:23:09 GMT 2025","Mon Jul 28 07:23:09 GMT 2025","208","tests","main_page_test","TestMainPage","","","Verify redirection to used resources page not authorized user.",""
"passed","Mon Jul 28 07:24:22 GMT 2025","Mon Jul 28 07:24:23 GMT 2025","710","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty email",""
"passed","Mon Jul 28 07:16:52 GMT 2025","Mon Jul 28 07:16:52 GMT 2025","28","tests","groups_page_test","TestGroupsPage","","","Verify value of the 'ru' title on the page",""
"passed","Mon Jul 28 07:18:47 GMT 2025","Mon Jul 28 07:18:47 GMT 2025","69","tests","groups_page_test","TestGroupsPage","","","Verify sizes of images in links on the page",""
"passed","Mon Jul 28 07:20:59 GMT 2025","Mon Jul 28 07:21:04 GMT 2025","4625","tests","header_test","TestHeaderPage","","","Verify if internal links in the Header for an authorized user 
            lead to correct pages after click",""
"passed","Mon Jul 28 07:20:08 GMT 2025","Mon Jul 28 07:20:08 GMT 2025","30","tests","header_test","TestHeaderPage","","","Verify presence and visibility of the Header for an authorized user",""
"passed","Mon Jul 28 07:26:56 GMT 2025","Mon Jul 28 07:26:56 GMT 2025","146","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify that the 'Login' link leads to the correct page after clicking",""
"passed","Mon Jul 28 07:04:34 GMT 2025","Mon Jul 28 07:04:34 GMT 2025","25","tests","contacts_page_test","TestContactsPage","","","Verify the composition and visibility of elements on the 1st level of nesting in the section 1",""
"passed","Mon Jul 28 07:18:39 GMT 2025","Mon Jul 28 07:18:39 GMT 2025","24","tests","groups_page_test","TestGroupsPage","","","test_gp_04_03_verify_images_alt_en",""
"passed","Mon Jul 28 07:17:59 GMT 2025","Mon Jul 28 07:18:03 GMT 2025","3464","tests","groups_page_test","TestGroupsPage","","","Verify if links on the 'ru' local lead to correct pages after clicking",""
"passed","Mon Jul 28 07:31:51 GMT 2025","Mon Jul 28 07:31:51 GMT 2025","68","tests","used_resources_page_test","TestURPage","","","Verify presence, visibility and attributes of icons in sections",""
"passed","Mon Jul 28 07:25:14 GMT 2025","Mon Jul 28 07:25:14 GMT 2025","34","tests","specialists_page_test","TestSpecialistsPage","","","Verify value of title with tag 'h2' on the page",""
"passed","Mon Jul 28 07:16:27 GMT 2025","Mon Jul 28 07:16:27 GMT 2025","119","tests","groups_page_test","TestGroupsPage","","","Verify presence, visibility of the title, tiles, links, images, subtitles on the page",""
"passed","Mon Jul 28 07:08:57 GMT 2025","Mon Jul 28 07:08:59 GMT 2025","2254","tests","exercises_ru_similar_phrases_page_test","TestExercisesRuSimilarPhrasesPage","","","Verify clickability, href of links in breadcrumbs on the page",""
"passed","Mon Jul 28 07:21:38 GMT 2025","Mon Jul 28 07:21:38 GMT 2025","203","tests","header_test","TestHeaderPage","","","Verify switching of the 'ru', 'en' buttons in the Header for an authorized user",""
"passed","Mon Jul 28 07:19:13 GMT 2025","Mon Jul 28 07:19:20 GMT 2025","6912","tests","header_test","TestHeaderPage","","","Verify clickability, href, status code of links in the Header for an unauthorized user",""
"passed","Mon Jul 28 07:05:05 GMT 2025","Mon Jul 28 07:05:05 GMT 2025","36","tests","contacts_page_test","TestContactsPage","","","Verify text in links in the section 2",""
"passed","Mon Jul 28 07:20:23 GMT 2025","Mon Jul 28 07:20:23 GMT 2025","383","tests","header_test","TestHeaderPage","","","Verify presence, visibility of links, buttons in the Header for an authorized user",""
"passed","Mon Jul 28 07:05:41 GMT 2025","Mon Jul 28 07:05:44 GMT 2025","2762","tests","contributors_page_test","TestContributorsPage","","","Verify presence, visibility of titles/subtitles, cards, descriptions, links, images on the page",""
"skipped","Mon Jul 28 07:30:34 GMT 2025","Mon Jul 28 07:30:44 GMT 2025","10465","tests","Речевые упражнения.","TestCardsRU","","","Solutions to a random task in the ""Слова"" group and comparison of statics.",""
"passed","Mon Jul 28 07:25:19 GMT 2025","Mon Jul 28 07:25:19 GMT 2025","35","tests","specialists_page_test","TestSpecialistsPage","","","Verify value of text on the page",""
"passed","Mon Jul 28 07:15:47 GMT 2025","Mon Jul 28 07:15:47 GMT 2025","114","tests","footer_test","TestFooter","","","Verify sizes of images in links in the Footer",""
"passed","Mon Jul 28 07:22:51 GMT 2025","Mon Jul 28 07:22:52 GMT 2025","682","tests","main_page_test","TestMainPage","","","Verify redirection to specialists page not authorized user.",""
"passed","Mon Jul 28 07:05:00 GMT 2025","Mon Jul 28 07:05:00 GMT 2025","36","tests","contacts_page_test","TestContactsPage","","","Verify content of the text in the section 2",""
"passed","Mon Jul 28 07:31:56 GMT 2025","Mon Jul 28 07:31:56 GMT 2025","94","tests","used_resources_page_test","TestURPage","","","Verify sizes of icons in sections",""
"passed","Mon Jul 28 07:26:35 GMT 2025","Mon Jul 28 07:26:35 GMT 2025","51","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify values of titles and subtitles with tags h2, h4 on the page",""
"passed","Mon Jul 28 07:13:39 GMT 2025","Mon Jul 28 07:13:40 GMT 2025","39","tests","footer_test","TestFooter","","","Verify presence and visibility of the Footer",""
"passed","Mon Jul 28 07:17:24 GMT 2025","Mon Jul 28 07:17:26 GMT 2025","1666","tests","groups_page_test","TestGroupsPage","","","Verify clickability, status code of links on the page",""
"passed","Mon Jul 28 07:19:55 GMT 2025","Mon Jul 28 07:19:55 GMT 2025","50","tests","header_test","TestHeaderPage","","","Verify presence, visibility and attributes of the image in the Logo link in the Header 
               on the Start Unauthorized Page",""
"passed","Mon Jul 28 07:21:24 GMT 2025","Mon Jul 28 07:21:24 GMT 2025","91","tests","header_test","TestHeaderPage","","","Verify that the Logo link on the Start Authorized Page 
                             doesn't refresh the current page or lead to other pages after clicking",""
"passed","Mon Jul 28 07:09:10 GMT 2025","Mon Jul 28 07:09:11 GMT 2025","234","tests","exercises_ru_similar_phrases_page_test","TestExercisesRuSimilarPhrasesPage","","","Verify clickability, titles, attributes of group links on the page",""
"passed","Mon Jul 28 07:11:52 GMT 2025","Mon Jul 28 07:11:55 GMT 2025","3126","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify if breadcrumbs link1 leads to the correct page after clicking",""
"passed","Mon Jul 28 07:07:09 GMT 2025","Mon Jul 28 07:07:11 GMT 2025","1572","tests","description_page_test","TestDescriptionPage","","","Verify redirection to github not authorized user.",""
"passed","Mon Jul 28 07:11:11 GMT 2025","Mon Jul 28 07:11:41 GMT 2025","29769","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify clickability, titles, href, status code of subgroup links on the page",""
"passed","Mon Jul 28 07:26:20 GMT 2025","Mon Jul 28 07:26:20 GMT 2025","82","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify the composition and visibility of elements 
        on the 1st-3rd levels of nesting in the section 1",""
"passed","Mon Jul 28 07:05:29 GMT 2025","Mon Jul 28 07:05:29 GMT 2025","45","tests","contributors_page_test","TestContributorsPage","","","Verify presence, visibility and structure of content on the page",""
"passed","Mon Jul 28 07:26:46 GMT 2025","Mon Jul 28 07:26:46 GMT 2025","40","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify text in the 'Login' link in the section 1",""
"passed","Mon Jul 28 07:18:56 GMT 2025","Mon Jul 28 07:18:56 GMT 2025","252","tests","header_test","TestHeaderPage","","","Verify composition, visibility of elements on the 1st-6th levels of nesting in the Header
            for an unauthorized user",""
"passed","Mon Jul 28 07:31:12 GMT 2025","Mon Jul 28 07:31:12 GMT 2025","143","tests","used_resources_page_test","TestURPage","","","Verify the composition and visibility of elements 
        on the 1st-4th levels of nesting on the page",""
"passed","Mon Jul 28 07:25:08 GMT 2025","Mon Jul 28 07:25:08 GMT 2025","12","tests","specialists_page_test","TestSpecialistsPage","","","Verify value of the title of the tab",""
"passed","Mon Jul 28 07:27:02 GMT 2025","Mon Jul 28 07:27:02 GMT 2025","89","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify presence, visibility and attributes of the image in the section 1",""
"passed","Mon Jul 28 07:31:37 GMT 2025","Mon Jul 28 07:31:40 GMT 2025","2384","tests","used_resources_page_test","TestURPage","","","Verify presence, visibility, clickability, href, status code of links in sections",""
"passed","Mon Jul 28 07:04:23 GMT 2025","Mon Jul 28 07:04:24 GMT 2025","951","tests","authorisation_page_test","TestAuthorizedUserPage","","","Checking the possibility of authorization with incorrect data",""
"passed","Mon Jul 28 07:06:04 GMT 2025","Mon Jul 28 07:06:05 GMT 2025","868","tests","contributors_page_test","TestContributorsPage","","","Verify values of the text in card descriptions",""
"passed","Mon Jul 28 07:25:25 GMT 2025","Mon Jul 28 07:25:25 GMT 2025","109","tests","specialists_page_test","TestSpecialistsPage","","","Verify values of names and professions in specialist cards in the grid",""
"passed","Mon Jul 28 07:19:45 GMT 2025","Mon Jul 28 07:19:45 GMT 2025","305","tests","header_test","TestHeaderPage","","","Verify the dropdown opens/closes after clicking on the 'More' button in the Header 
            on the Start Unauthorized Page",""
"passed","Mon Jul 28 07:28:59 GMT 2025","Mon Jul 28 07:29:08 GMT 2025","8713","tests","Речевые упражнения.","TestCardsRU","","","Select a random card from ""Группа слов"" group and compare UI vs BACKEND data.",""
"passed","Mon Jul 28 07:18:11 GMT 2025","Mon Jul 28 07:18:14 GMT 2025","3289","tests","groups_page_test","TestGroupsPage","","","Verify if links on the 'en' local lead to correct pages after clicking",""
"passed","Mon Jul 28 07:04:49 GMT 2025","Mon Jul 28 07:04:49 GMT 2025","12","tests","contacts_page_test","TestContactsPage","","","Verify value of the title of the tab",""
"passed","Mon Jul 28 07:20:37 GMT 2025","Mon Jul 28 07:20:37 GMT 2025","27","tests","header_test","TestHeaderPage","","","Verify presence, visibility of the user name in the Header for an authorized user",""
"passed","Mon Jul 28 07:25:43 GMT 2025","Mon Jul 28 07:25:44 GMT 2025","676","tests","specialists_page_test","TestSpecialistsPage","","","Verify that the 'All Specialists' link leads an unauthorized user 
                         to the correct page after clicking",""
"passed","Mon Jul 28 07:05:16 GMT 2025","Mon Jul 28 07:05:18 GMT 2025","2116","tests","contacts_page_test","TestContactsPage","","","Verify if links in the section 2 lead to the correct pages after clicking",""
"passed","Mon Jul 28 07:31:28 GMT 2025","Mon Jul 28 07:31:28 GMT 2025","35","tests","used_resources_page_test","TestURPage","","","Verify content of the text on the page",""
"passed","Mon Jul 28 07:23:26 GMT 2025","Mon Jul 28 07:23:37 GMT 2025","10609","tests","profile_page_test","TestProfilePage","","","Change the password by receiving an email link",""
"passed","Mon Jul 28 07:13:51 GMT 2025","Mon Jul 28 07:13:51 GMT 2025","135","tests","footer_test","TestFooter","","","Verify presence, visibility of text, links, images in the Footer",""
"passed","Mon Jul 28 07:22:33 GMT 2025","Mon Jul 28 07:22:35 GMT 2025","1908","tests","main_page_test","TestMainPage","","","Verify redirection to telegram page not authorized user.",""
"passed","Mon Jul 28 07:26:30 GMT 2025","Mon Jul 28 07:26:30 GMT 2025","13","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify value of the title of the tab",""
"skipped","Mon Jul 28 07:29:37 GMT 2025","Mon Jul 28 07:29:50 GMT 2025","12701","tests","Речевые упражнения.","TestCardsRU","","","Select a random card from ""Слова с частотной группировкой"" group and compare UI vs BACKEND data.",""
"passed","Mon Jul 28 07:26:50 GMT 2025","Mon Jul 28 07:26:51 GMT 2025","849","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify presence, visibility, clickability, href, status code 
                         of the 'Login' link in the section 1",""
"passed","Mon Jul 28 07:06:26 GMT 2025","Mon Jul 28 07:06:27 GMT 2025","871","tests","contributors_page_test","TestContributorsPage","","","Verify attribute values of images in contributors cards in grids",""
"passed","Mon Jul 28 07:27:08 GMT 2025","Mon Jul 28 07:27:08 GMT 2025","71","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify size of the image in the section 1",""
"passed","Mon Jul 28 07:08:34 GMT 2025","Mon Jul 28 07:08:34 GMT 2025","93","tests","exercises_ru_similar_phrases_page_test","TestExercisesRuSimilarPhrasesPage","","","Verify text in group links on the page",""
"skipped","Mon Jul 28 07:29:58 GMT 2025","Mon Jul 28 07:30:08 GMT 2025","10330","tests","Речевые упражнения.","TestCardsRU","","","Solutions to a random task in the ""Слова"" .",""
"passed","Mon Jul 28 07:22:09 GMT 2025","Mon Jul 28 07:22:09 GMT 2025","45","tests","header_test","TestHeaderPage","","","Verify presence, visibility, attributes of icons in the Header for an authorized user",""
"passed","Mon Jul 28 07:19:31 GMT 2025","Mon Jul 28 07:19:34 GMT 2025","2586","tests","header_test","TestHeaderPage","","","Verify if external links in the Header for an unauthorized user 
            lead to correct pages after click",""
"passed","Mon Jul 28 07:31:23 GMT 2025","Mon Jul 28 07:31:23 GMT 2025","51","tests","used_resources_page_test","TestURPage","","","Verify value of title with tag 'h1' on the page",""
"passed","Mon Jul 28 07:19:39 GMT 2025","Mon Jul 28 07:19:39 GMT 2025","121","tests","header_test","TestHeaderPage","","","Verify that the 'Logo' link on the Start Unauthorized Page 
                             doesn't refresh the current page or lead to other pages after clicking",""
"passed","Mon Jul 28 07:04:29 GMT 2025","Mon Jul 28 07:04:29 GMT 2025","33","tests","contacts_page_test","TestContactsPage","","","Verify presence and visibility of content on the page",""
"passed","Mon Jul 28 07:19:02 GMT 2025","Mon Jul 28 07:19:02 GMT 2025","384","tests","header_test","TestHeaderPage","","","Verify presence, visibility of links, buttons in the Header for an unauthorized user",""
"passed","Mon Jul 28 07:09:21 GMT 2025","Mon Jul 28 07:09:21 GMT 2025","34","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify presence and visibility of content on the page",""
"passed","Mon Jul 28 07:23:19 GMT 2025","Mon Jul 28 07:23:19 GMT 2025","125","tests","main_page_test","TestMainPage","","","Checking the clickability of the Registration button.",""
"passed","Mon Jul 28 07:06:52 GMT 2025","Mon Jul 28 07:06:53 GMT 2025","1713","tests","description_page_test","TestDescriptionPage","","","Verify redirection to donate page not authorized user.",""
"passed","Mon Jul 28 07:19:07 GMT 2025","Mon Jul 28 07:19:08 GMT 2025","205","tests","header_test","TestHeaderPage","","","Verify values of the text in links, buttons in the Header for an unauthorized user",""
"passed","Mon Jul 28 07:24:28 GMT 2025","Mon Jul 28 07:24:28 GMT 2025","678","tests","registration_page_test","TestRegistrationPage","","","Check registration without choosing gender",""
"passed","Mon Jul 28 07:15:37 GMT 2025","Mon Jul 28 07:15:37 GMT 2025","118","tests","footer_test","TestFooter","","","Verify that the 'Contact us' link in the Footer calls an email client",""
"passed","Mon Jul 28 07:10:23 GMT 2025","Mon Jul 28 07:10:23 GMT 2025","122","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify text in group links on the page",""
"passed","Mon Jul 28 07:21:12 GMT 2025","Mon Jul 28 07:21:16 GMT 2025","4097","tests","header_test","TestHeaderPage","","","Verify if external links in the Header for an authorized user 
            lead to correct pages after click",""
"passed","Mon Jul 28 07:25:36 GMT 2025","Mon Jul 28 07:25:37 GMT 2025","607","tests","specialists_page_test","TestSpecialistsPage","","","Verify clickability, href, status code of the 'All Specialists' link",""
"passed","Mon Jul 28 07:10:00 GMT 2025","Mon Jul 28 07:10:00 GMT 2025","37","tests","exercises_ru_words_page_test","TestExercisesRuWordsPage","","","Verify value of the title of the tab",""
"passed","Mon Jul 28 07:26:00 GMT 2025","Mon Jul 28 07:26:00 GMT 2025","114","tests","specialists_page_test","TestSpecialistsPage","","","Verify attributes of images in specialist cards in the grid",""
"passed","Mon Jul 28 07:04:39 GMT 2025","Mon Jul 28 07:04:39 GMT 2025","168","tests","contacts_page_test","TestContactsPage","","","Verify the composition and visibility of elements 
        on the 1st-5th levels of nesting in the section 2",""
"passed","Mon Jul 28 07:26:25 GMT 2025","Mon Jul 28 07:26:25 GMT 2025","116","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify the composition and visibility of elements 
        on the 1st-3rd levels of nesting in the section 2",""
"passed","Mon Jul 28 07:15:42 GMT 2025","Mon Jul 28 07:15:42 GMT 2025","75","tests","footer_test","TestFooter","","","Verify attributes of images in links in the Footer",""
"passed","Mon Jul 28 07:22:40 GMT 2025","Mon Jul 28 07:22:41 GMT 2025","1346","tests","main_page_test","TestMainPage","","","Verify redirection to donate page not authorized user.",""
"passed","Mon Jul 28 07:26:05 GMT 2025","Mon Jul 28 07:26:05 GMT 2025","158","tests","specialists_page_test","TestSpecialistsPage","","","Verify sizes of images in specialist cards in the grid",""
"passed","Mon Jul 28 07:14:00 GMT 2025","Mon Jul 28 07:14:00 GMT 2025","51","tests","footer_test","TestFooter","","","Verify text in the 'Contact us' link in the Footer",""
