"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 05 07:50:50 GMT 2024","Wed Jun 05 07:50:51 GMT 2024","1031","tests","contacts_page_test","TestContactsPage","","","Verify presence, visibility, clickability, href, prefix, status code 
        of links in sections 1, 2 on the page",""
"passed","Wed Jun 05 07:57:08 GMT 2024","Wed Jun 05 07:57:09 GMT 2024","826","tests","header_test","TestHeaderPage","","","Verify presence, visibility, clickability, href, status code  
                             of the 'Logo' link in the section 1 in the Header",""
"passed","Wed Jun 05 07:52:28 GMT 2024","Wed Jun 05 07:52:28 GMT 2024","140","tests","description_page_test","TestDescriptionPage","","","Verify redirection to contacts page not authorized user.",""
"passed","Wed Jun 05 07:58:39 GMT 2024","Wed Jun 05 07:58:39 GMT 2024","98","tests","main_page_test","TestMainPage","","","Checking the clickability of the Registration button.",""
"passed","Wed Jun 05 08:01:43 GMT 2024","Wed Jun 05 08:01:43 GMT 2024","22","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify amount and visibility of sections with content on the page",""
"passed","Wed Jun 05 07:58:18 GMT 2024","Wed Jun 05 07:58:20 GMT 2024","1277","tests","main_page_test","TestMainPage","","","Verify redirection to github not authorized user.",""
"passed","Wed Jun 05 08:01:38 GMT 2024","Wed Jun 05 08:01:38 GMT 2024","32","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify presence and visibility of content on the page",""
"passed","Wed Jun 05 08:00:40 GMT 2024","Wed Jun 05 08:00:41 GMT 2024","218","tests","specialists_page_test","TestSpecialistsPage","","","Verify attribute values and sizes of images in specialist cards in the grid",""
"passed","Wed Jun 05 07:56:54 GMT 2024","Wed Jun 05 07:56:54 GMT 2024","31","tests","header_test","TestHeaderPage","","","Verify presence and visibility of content in the Header",""
"passed","Wed Jun 05 08:00:51 GMT 2024","Wed Jun 05 08:00:51 GMT 2024","42","tests","specialists_page_test","TestSpecialistsPage","","","Verify presence and visibility of text sections (including names and professions) 
         in specialist cards in the grid",""
