"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed May 29 01:01:39 GMT 2024","Wed May 29 01:02:04 GMT 2024","24924","tests","Речевые упражнения.","TestCardsRU","","","Select random card from group ""Слова"" and compare UI vs BACKEND data.",""
"passed","Wed May 29 01:00:13 GMT 2024","Wed May 29 01:00:13 GMT 2024","82","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify the composition and visibility of elements 
        on the 1st, 2nd, 3rd levels of nesting in the section 1",""
"passed","Wed May 29 00:51:08 GMT 2024","Wed May 29 00:51:09 GMT 2024","18","tests","contributors_page_test","TestContributorsPage","","","Verify values of the text in the slogan on the page",""
"passed","Wed May 29 00:59:18 GMT 2024","Wed May 29 00:59:18 GMT 2024","97","tests","specialists_page_test","TestSpecialistsPage","","","Verify presence, visibility and accuracy of the 1th card's image in the grid",""
"passed","Wed May 29 00:50:37 GMT 2024","Wed May 29 00:50:39 GMT 2024","1384","tests","contacts_page_test","TestContactsPage","","","Verify that links in sections 1, 2 lead to the correct pages after click",""
"passed","Wed May 29 00:57:53 GMT 2024","Wed May 29 00:57:54 GMT 2024","608","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty confirm password",""
"passed","Wed May 29 00:56:42 GMT 2024","Wed May 29 00:56:43 GMT 2024","1152","tests","main_page_test","TestMainPage","","","Verify redirection to github not authorized user.",""
"passed","Wed May 29 00:55:56 GMT 2024","Wed May 29 00:55:56 GMT 2024","31","tests","header_test","TestHeaderPage","","","Verify presence and visibility of content in the Header",""
"passed","Wed May 29 01:03:14 GMT 2024","Wed May 29 01:03:23 GMT 2024","9101","tests","Речевые упражнения.","TestCardsRU","","","Select a random card from ""Слова с частотной группировкой"" group and compare UI vs BACKEND data.",""
"passed","Wed May 29 00:52:05 GMT 2024","Wed May 29 00:52:06 GMT 2024","1497","tests","description_page_test","TestDescriptionPage","","","Verify redirection to github not authorized user.",""
"passed","Wed May 29 00:53:17 GMT 2024","Wed May 29 00:53:18 GMT 2024","1430","tests","footer_test","TestFooter","","","Verify presence, visibility, clickability, href, status code of the REG.RU link in Footer",""
"passed","Wed May 29 00:52:20 GMT 2024","Wed May 29 00:52:23 GMT 2024","3031","tests","footer_test","TestFooter","","","Verify presence and visibility of Footer on each page specified in the kit",""
"passed","Wed May 29 01:00:47 GMT 2024","Wed May 29 01:00:47 GMT 2024","117","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify that the 'Login' link leads to the correct page after clicking",""
"passed","Wed May 29 00:55:04 GMT 2024","Wed May 29 00:55:04 GMT 2024","79","tests","footer_test","TestFooter","","","Verify changes of visible sizes of the ARASAAC link's image in Footer",""
"passed","Wed May 29 00:58:46 GMT 2024","Wed May 29 00:58:46 GMT 2024","61","tests","specialists_page_test","TestSpecialistsPage","","","Verify presence, visibility and text accuracy of the title on the Specialists page",""
"passed","Wed May 29 00:52:32 GMT 2024","Wed May 29 00:52:35 GMT 2024","3032","tests","footer_test","TestFooter","","","Verify presence and visibility of Footer on each page specified in the kit",""
"skipped","Wed May 29 01:04:47 GMT 2024","Wed May 29 01:05:57 GMT 2024","70095","tests","Речевые упражнения.","TestCardsRU","","","Solutions to a random task in the ""Слова Королёвой"" .",""
"passed","Wed May 29 00:54:56 GMT 2024","Wed May 29 00:54:56 GMT 2024","66","tests","footer_test","TestFooter","","","Verify presence, visibility and accuracy of the ARASAAC link's image in Footer",""
"passed","Wed May 29 00:51:17 GMT 2024","Wed May 29 00:51:17 GMT 2024","352","tests","contributors_page_test","TestContributorsPage","","","Verify text in links in card links",""
"passed","Wed May 29 00:52:24 GMT 2024","Wed May 29 00:52:27 GMT 2024","3087","tests","footer_test","TestFooter","","","Verify presence and visibility of Footer on each page specified in the kit",""
"passed","Wed May 29 00:51:45 GMT 2024","Wed May 29 00:51:46 GMT 2024","1309","tests","description_page_test","TestDescriptionPage","","","Verify redirection to telegram page not authorized user.",""
"passed","Wed May 29 00:53:33 GMT 2024","Wed May 29 00:53:37 GMT 2024","3651","tests","footer_test","TestFooter","","","Verify Footer invisibility through the modal window with the exercise",""
"passed","Wed May 29 00:50:42 GMT 2024","Wed May 29 00:50:42 GMT 2024","72","tests","contributors_page_test","TestContributorsPage","","","Verify presence, visibility and structure of content on the page",""
"passed","Wed May 29 00:51:41 GMT 2024","Wed May 29 00:51:41 GMT 2024","106","tests","description_page_test","TestDescriptionPage","","","Verify return main page from description page.",""
"passed","Wed May 29 00:55:40 GMT 2024","Wed May 29 00:55:40 GMT 2024","79","tests","footer_test","TestFooter","","","Verify changes of visible sizes of the REG.RU link's image in Footer",""
"passed","Wed May 29 00:56:47 GMT 2024","Wed May 29 00:56:48 GMT 2024","636","tests","main_page_test","TestMainPage","","","Verify redirection to contributors page not authorized user.",""
"passed","Wed May 29 01:07:40 GMT 2024","Wed May 29 01:08:17 GMT 2024","36404","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify that the 'Plants' link leads to the correct page after click",""
"passed","Wed May 29 00:56:04 GMT 2024","Wed May 29 00:56:05 GMT 2024","861","tests","header_test","TestHeaderPage","","","Verify presence, visibility, clickability, href, status code  
                         of the 'Logo' link in the section 1 in the Header",""
"passed","Wed May 29 00:51:13 GMT 2024","Wed May 29 00:51:13 GMT 2024","363","tests","contributors_page_test","TestContributorsPage","","","Verify values of the text in card descriptions",""
"passed","Wed May 29 01:07:03 GMT 2024","Wed May 29 01:07:05 GMT 2024","2891","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify that the freepik.com link leads to the correct page after click",""
"passed","Wed May 29 01:00:38 GMT 2024","Wed May 29 01:00:38 GMT 2024","93","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify attribute values and size of the image in the section 1 on the page",""
"passed","Wed May 29 00:56:34 GMT 2024","Wed May 29 00:56:34 GMT 2024","140","tests","main_page_test","TestMainPage","","","Verify redirection to contacts page not authorized user.",""
"passed","Wed May 29 00:55:00 GMT 2024","Wed May 29 00:55:00 GMT 2024","44","tests","footer_test","TestFooter","","","Verify visible sizes of the ARASAAC link's image in Footer",""
"passed","Wed May 29 00:59:38 GMT 2024","Wed May 29 00:59:39 GMT 2024","698","tests","specialists_page_test","TestSpecialistsPage","","","Verify presence, visibility, clickability, href, status code, text 
                         of the 'All Specialists' link on the Specialists page",""
"passed","Wed May 29 00:51:00 GMT 2024","Wed May 29 00:51:00 GMT 2024","35","tests","contributors_page_test","TestContributorsPage","","","Verify value of title with tag 'h2' on the page",""
"passed","Wed May 29 00:56:28 GMT 2024","Wed May 29 00:56:30 GMT 2024","1356","tests","main_page_test","TestMainPage","","","Verify redirection to donate page not authorized user.",""
"passed","Wed May 29 00:58:51 GMT 2024","Wed May 29 00:58:51 GMT 2024","60","tests","specialists_page_test","TestSpecialistsPage","","","Verify presence, visibility and content accuracy of the text on the Specialists page",""
"passed","Wed May 29 00:50:47 GMT 2024","Wed May 29 00:50:47 GMT 2024","22","tests","contributors_page_test","TestContributorsPage","","","Verify amount and visibility of sections with content on the page",""
"passed","Wed May 29 00:57:48 GMT 2024","Wed May 29 00:57:49 GMT 2024","1140","tests","registration_page_test","TestRegistrationPage","","","Check registration with an existing email",""
"passed","Wed May 29 01:06:19 GMT 2024","Wed May 29 01:06:21 GMT 2024","2379","tests","Statistic.","TestCardsRU","","","Check statistic table.",""
"passed","Wed May 29 00:51:21 GMT 2024","Wed May 29 00:51:22 GMT 2024","452","tests","contributors_page_test","TestContributorsPage","","","Verify presence, visibility, clickability, href of links in the section",""
"passed","Wed May 29 00:50:11 GMT 2024","Wed May 29 00:50:11 GMT 2024","33","tests","contacts_page_test","TestContactsPage","","","Verify value of title with tag 'h1' on the page",""
"passed","Wed May 29 00:59:56 GMT 2024","Wed May 29 01:00:02 GMT 2024","5942","tests","specialists_page_test","TestSpecialistsPage","","","Verify that the 'All Specialists' link leads an authorized user 
                         to the correct page after clicking",""
"passed","Wed May 29 01:08:52 GMT 2024","Wed May 29 01:08:54 GMT 2024","1538","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify that the 'Flora' link leads to the correct page after click",""
"passed","Wed May 29 01:02:26 GMT 2024","Wed May 29 01:02:35 GMT 2024","9608","tests","Речевые упражнения.","TestCardsRU","","","Select a random card from ""Похожие фразы"" group and compare UI vs BACKEND data.",""
"passed","Wed May 29 00:53:22 GMT 2024","Wed May 29 00:53:23 GMT 2024","988","tests","footer_test","TestFooter","","","Verify presence, visibility, clickability, href, status code of the Selectel link in Footer",""
"passed","Wed May 29 00:55:32 GMT 2024","Wed May 29 00:55:32 GMT 2024","65","tests","footer_test","TestFooter","","","Verify presence, visibility and accuracy of the REG.RU link's image in Footer",""
"skipped","Wed May 29 01:06:04 GMT 2024","Wed May 29 01:06:12 GMT 2024","8523","tests","Речевые упражнения.","TestCardsRU","","","Solutions to a random task in the ""Слова"" group and comparison of statics.",""
"passed","Wed May 29 00:51:51 GMT 2024","Wed May 29 00:51:52 GMT 2024","1635","tests","description_page_test","TestDescriptionPage","","","Verify redirection to donate page not authorized user.",""
"passed","Wed May 29 00:52:40 GMT 2024","Wed May 29 00:52:43 GMT 2024","3194","tests","footer_test","TestFooter","","","Verify presence and visibility of Footer on each page specified in the kit",""
"passed","Wed May 29 00:56:19 GMT 2024","Wed May 29 00:56:19 GMT 2024","111","tests","main_page_test","TestMainPage","","","Verify redirection to description page not authorized user.",""
"passed","Wed May 29 00:53:03 GMT 2024","Wed May 29 00:53:04 GMT 2024","817","tests","footer_test","TestFooter","","","Verify presence, visibility, clickability, href, status code of the ARASAAC link in Footer",""
"passed","Wed May 29 00:51:56 GMT 2024","Wed May 29 00:51:56 GMT 2024","141","tests","description_page_test","TestDescriptionPage","","","Verify redirection to contacts page not authorized user.",""
"passed","Wed May 29 00:50:56 GMT 2024","Wed May 29 00:50:56 GMT 2024","38","tests","contributors_page_test","TestContributorsPage","","","Verify amount of contributor cards with images, links and descriptions in the section grid",""
"passed","Wed May 29 00:54:51 GMT 2024","Wed May 29 00:54:52 GMT 2024","77","tests","footer_test","TestFooter","","","Verify that the Contact us link in Footer calls an email client",""
"passed","Wed May 29 00:57:00 GMT 2024","Wed May 29 00:57:00 GMT 2024","97","tests","main_page_test","TestMainPage","","","Checking the clickability of the Registration button.",""
"passed","Wed May 29 00:58:20 GMT 2024","Wed May 29 00:58:41 GMT 2024","20673","tests","registration_page_test","TestRegistrationPage","","","Check registration without choosing agreement",""
"passed","Wed May 29 00:50:06 GMT 2024","Wed May 29 00:50:06 GMT 2024","28","tests","contacts_page_test","TestContactsPage","","","Verify presence and visibility of the dividing line on the page",""
"passed","Wed May 29 00:59:23 GMT 2024","Wed May 29 00:59:23 GMT 2024","48","tests","specialists_page_test","TestSpecialistsPage","","","Verify presence and visibility of text sections (including names and professions) 
         in specialist cards in the grid",""
"passed","Wed May 29 01:06:34 GMT 2024","Wed May 29 01:06:35 GMT 2024","834","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify presence, visibility and content accuracy of the text on the page",""
"passed","Wed May 29 00:56:09 GMT 2024","Wed May 29 00:56:09 GMT 2024","99","tests","header_test","TestHeaderPage","","","Verify that the 'Logo' link on the Start Unauthorized Page 
                         doesn't refresh the current page or lead to other pages after clicking",""
"passed","Wed May 29 01:09:00 GMT 2024","Wed May 29 01:09:01 GMT 2024","823","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify presence, visibility and accuracy of the icon in the 'Flora' link's section",""
"passed","Wed May 29 00:58:11 GMT 2024","Wed May 29 00:58:12 GMT 2024","603","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty email",""
"passed","Wed May 29 00:52:28 GMT 2024","Wed May 29 00:52:31 GMT 2024","3021","tests","footer_test","TestFooter","","","Verify presence and visibility of Footer on each page specified in the kit",""
"passed","Wed May 29 00:59:33 GMT 2024","Wed May 29 00:59:33 GMT 2024","63","tests","specialists_page_test","TestSpecialistsPage","","","Verify values of profession in specialist cards in the grid",""
"passed","Wed May 29 00:59:12 GMT 2024","Wed May 29 00:59:13 GMT 2024","227","tests","specialists_page_test","TestSpecialistsPage","","","Verify attribute values and sizes of images in specialist cards in the grid",""
"passed","Wed May 29 00:59:06 GMT 2024","Wed May 29 00:59:07 GMT 2024","1016","tests","specialists_page_test","TestSpecialistsPage","","","Verify presence and visibility of images in specialist cards in the grid",""
"passed","Wed May 29 01:02:58 GMT 2024","Wed May 29 01:03:07 GMT 2024","9702","tests","Речевые упражнения.","TestCardsRU","","","Select a random card from ""Предложения"" group and compare UI vs BACKEND data.",""
"passed","Wed May 29 00:52:00 GMT 2024","Wed May 29 00:52:01 GMT 2024","644","tests","description_page_test","TestDescriptionPage","","","Verify redirection to specialists page not authorized user.",""
"passed","Wed May 29 00:53:56 GMT 2024","Wed May 29 00:54:02 GMT 2024","5159","tests","footer_test","TestFooter","","","Verify that the JETBRAINS link in Footer leads to the correct page after click",""
"passed","Wed May 29 01:01:10 GMT 2024","Wed May 29 01:01:19 GMT 2024","8169","tests","Speech exercises EN.","TestCardsEN","","","Check progres-bar and buttons.",""
"passed","Wed May 29 00:49:35 GMT 2024","Wed May 29 00:49:36 GMT 2024","1518","tests","authorisation_page_test","TestAuthorizedUserPage","","","Checking the possibility of authorization with the correct data",""
"passed","Wed May 29 00:57:57 GMT 2024","Wed May 29 00:57:58 GMT 2024","616","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty password",""
"passed","Wed May 29 00:55:16 GMT 2024","Wed May 29 00:55:16 GMT 2024","78","tests","footer_test","TestFooter","","","Verify changes of visible sizes of the EPAM link's image in Footer",""
"passed","Wed May 29 01:02:11 GMT 2024","Wed May 29 01:02:19 GMT 2024","8220","tests","Речевые упражнения.","TestCardsRU","","","Select random card from group ""Слова Королёвой"" and compare UI vs BACKEND data.",""
"passed","Wed May 29 01:00:05 GMT 2024","Wed May 29 01:00:05 GMT 2024","34","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify presence and visibility of content on the page",""
"passed","Wed May 29 00:56:38 GMT 2024","Wed May 29 00:56:39 GMT 2024","635","tests","main_page_test","TestMainPage","","","Verify redirection to specialists page not authorized user.",""
"passed","Wed May 29 00:55:36 GMT 2024","Wed May 29 00:55:36 GMT 2024","44","tests","footer_test","TestFooter","","","Verify visible sizes of the REG.RU link's image in Footer",""
"passed","Wed May 29 01:06:55 GMT 2024","Wed May 29 01:06:56 GMT 2024","1079","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify presence, visibility, clickability, href, status code, text of the freepik.com link",""
"passed","Wed May 29 01:02:42 GMT 2024","Wed May 29 01:02:51 GMT 2024","9903","tests","Речевые упражнения.","TestCardsRU","","","Select a random card from ""Группа слов"" group and compare UI vs BACKEND data.",""
"passed","Wed May 29 00:55:24 GMT 2024","Wed May 29 00:55:24 GMT 2024","44","tests","footer_test","TestFooter","","","Verify visible sizes of the JETBRAINS link's image in Footer",""
"passed","Wed May 29 01:00:25 GMT 2024","Wed May 29 01:00:25 GMT 2024","28","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify values of subtitles with tag 'h4' on the page",""
"passed","Wed May 29 00:50:26 GMT 2024","Wed May 29 00:50:26 GMT 2024","28","tests","contacts_page_test","TestContactsPage","","","Verify values of the text in links in sections 1, 2 on the page",""
"passed","Wed May 29 00:52:44 GMT 2024","Wed May 29 00:52:47 GMT 2024","3103","tests","footer_test","TestFooter","","","Verify presence and visibility of Footer on each page specified in the kit",""
"passed","Wed May 29 00:55:52 GMT 2024","Wed May 29 00:55:52 GMT 2024","78","tests","footer_test","TestFooter","","","Verify changes of visible sizes of the Selectel link's image in Footer",""
"passed","Wed May 29 00:51:35 GMT 2024","Wed May 29 00:51:36 GMT 2024","1448","tests","contributors_page_test","TestContributorsPage","","","Verify attribute values and sizes of images in contributors cards in the grid",""
"passed","Wed May 29 00:53:12 GMT 2024","Wed May 29 00:53:12 GMT 2024","180","tests","footer_test","TestFooter","","","Verify presence, visibility, clickability, href, status code of the JETBRAINS link in Footer",""
"passed","Wed May 29 00:50:01 GMT 2024","Wed May 29 00:50:01 GMT 2024","148","tests","contacts_page_test","TestContactsPage","","","Verify the composition and visibility of elements 
        on the 1st, 2nd, 3rd, 4th, 5th levels of nesting in the section 2",""
"passed","Wed May 29 00:50:21 GMT 2024","Wed May 29 00:50:21 GMT 2024","29","tests","contacts_page_test","TestContactsPage","","","Verify values of the text in sections 1, 2 on the page",""
"passed","Wed May 29 00:59:01 GMT 2024","Wed May 29 00:59:01 GMT 2024","16","tests","specialists_page_test","TestSpecialistsPage","","","Verify visibility of cards in the grid on the Specialists page",""
"passed","Wed May 29 01:00:34 GMT 2024","Wed May 29 01:00:34 GMT 2024","34","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify values of the text in the section 2 on the page",""
"passed","Wed May 29 00:55:48 GMT 2024","Wed May 29 00:55:48 GMT 2024","46","tests","footer_test","TestFooter","","","Verify visible sizes of the Selectel link's image in Footer",""
"passed","Wed May 29 00:58:16 GMT 2024","Wed May 29 00:58:16 GMT 2024","565","tests","registration_page_test","TestRegistrationPage","","","Check registration without choosing gender",""
"passed","Wed May 29 00:55:20 GMT 2024","Wed May 29 00:55:20 GMT 2024","68","tests","footer_test","TestFooter","","","Verify presence, visibility and accuracy of the JETBRAINS link's image in Footer",""
