"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 22 07:30:13 GMT 2024","Wed May 22 07:30:16 GMT 2024","2890","tests","Statistic.","TestCardsRU","","","Check statistic table.",""
"passed","Wed May 22 07:15:45 GMT 2024","Wed May 22 07:15:49 GMT 2024","3617","tests","footer_test","TestFooter","","","Verify accuracy of texts in Footer on each page specified in the kit",""
"passed","Wed May 22 07:12:55 GMT 2024","Wed May 22 07:12:55 GMT 2024","30","tests","contacts_page_test","TestContactsPage","","","Verify values of the text in sections 1, 2 on the page",""
"passed","Wed May 22 07:13:24 GMT 2024","Wed May 22 07:13:24 GMT 2024","23","tests","contributors_page_test","TestContributorsPage","","","Verify amount and visibility of sections with content on the page",""
"passed","Wed May 22 07:15:41 GMT 2024","Wed May 22 07:15:45 GMT 2024","3645","tests","footer_test","TestFooter","","","Verify accuracy of texts in Footer on each page specified in the kit",""
"passed","Wed May 22 07:32:04 GMT 2024","Wed May 22 07:32:05 GMT 2024","853","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify sizes of the icon in the 'Plants' link's section",""
"passed","Wed May 22 07:16:00 GMT 2024","Wed May 22 07:16:00 GMT 2024","253","tests","footer_test","TestFooter","","","Verify presence, visibility, clickability, href, status code of the EPAM link in Footer",""
"passed","Wed May 22 07:20:44 GMT 2024","Wed May 22 07:20:48 GMT 2024","4190","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email",""
"passed","Wed May 22 07:18:53 GMT 2024","Wed May 22 07:18:53 GMT 2024","70","tests","footer_test","TestFooter","","","Verify presence, visibility and accuracy of the Selectel link's image in Footer",""
"passed","Wed May 22 07:14:37 GMT 2024","Wed May 22 07:14:38 GMT 2024","146","tests","description_page_test","TestDescriptionPage","","","Verify redirection to contacts page not authorized user.",""
"passed","Wed May 22 07:18:31 GMT 2024","Wed May 22 07:18:31 GMT 2024","46","tests","footer_test","TestFooter","","","Verify visible sizes of the JETBRAINS link's image in Footer",""
"passed","Wed May 22 07:30:48 GMT 2024","Wed May 22 07:30:49 GMT 2024","828","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify presence and visibility of the section with the freepik.com link on the page",""
"passed","Wed May 22 07:18:35 GMT 2024","Wed May 22 07:18:35 GMT 2024","83","tests","footer_test","TestFooter","","","Verify changes of visible sizes of the JETBRAINS link's image in Footer",""
"passed","Wed May 22 07:32:29 GMT 2024","Wed May 22 07:32:31 GMT 2024","1403","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify that the 'Flora' link leads to the correct page after click",""
"passed","Wed May 22 07:14:47 GMT 2024","Wed May 22 07:14:49 GMT 2024","1683","tests","description_page_test","TestDescriptionPage","","","Verify redirection to github not authorized user.",""
"passed","Wed May 22 07:32:46 GMT 2024","Wed May 22 07:32:47 GMT 2024","829","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify sizes of the icon in the 'Flora' link's section",""
"passed","Wed May 22 07:24:12 GMT 2024","Wed May 22 07:24:12 GMT 2024","122","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify that the 'Login' link leads to the correct page after clicking",""
"passed","Wed May 22 07:21:04 GMT 2024","Wed May 22 07:21:05 GMT 2024","653","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty password",""
