"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 25 00:54:35 GMT 2024","Tue Jun 25 00:54:36 GMT 2024","1342","tests","main_page_test","TestMainPage","","","Verify redirection to github not authorized user.",""
"passed","Tue Jun 25 00:51:05 GMT 2024","Tue Jun 25 00:51:08 GMT 2024","3018","tests","footer_test","TestFooter","","","Verify that the ARASAAC link in Footer leads to the correct page after click",""
"passed","Tue Jun 25 00:58:40 GMT 2024","Tue Jun 25 00:58:40 GMT 2024","59","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify size of the image in the section 1",""
"passed","Tue Jun 25 00:52:56 GMT 2024","Tue Jun 25 00:52:56 GMT 2024","67","tests","footer_test","TestFooter","","","Verify presence, visibility and accuracy of the REG.RU link's image in Footer",""
"passed","Tue Jun 25 00:57:18 GMT 2024","Tue Jun 25 00:57:23 GMT 2024","5248","tests","specialists_page_test","TestSpecialistsPage","","","Verify that the 'All Specialists' link leads an unauthorized user 
                         to the correct page after clicking",""
"passed","Tue Jun 25 00:47:21 GMT 2024","Tue Jun 25 00:47:21 GMT 2024","134","tests","contacts_page_test","TestContactsPage","","","Verify the composition and visibility of elements 
        on the 1st, 2nd, 3rd, 4th, 5th levels of nesting in the section 2",""
"passed","Tue Jun 25 00:50:15 GMT 2024","Tue Jun 25 00:50:18 GMT 2024","3074","tests","footer_test","TestFooter","","","Verify accuracy of texts in Footer on each page specified in the kit",""
"passed","Tue Jun 25 00:50:31 GMT 2024","Tue Jun 25 00:50:31 GMT 2024","230","tests","footer_test","TestFooter","","","Verify presence, visibility, clickability, href, status code of the EPAM link in Footer",""
"passed","Tue Jun 25 00:58:11 GMT 2024","Tue Jun 25 00:58:11 GMT 2024","12","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify value of the title of the tab",""
"passed","Tue Jun 25 00:52:36 GMT 2024","Tue Jun 25 00:52:36 GMT 2024","46","tests","footer_test","TestFooter","","","Verify visible sizes of the EPAM link's image in Footer",""
"passed","Tue Jun 25 00:47:00 GMT 2024","Tue Jun 25 00:47:01 GMT 2024","852","tests","authorisation_page_test","TestAuthorizedUserPage","","","Checking the possibility of authorization with incorrect data",""
"passed","Tue Jun 25 00:48:43 GMT 2024","Tue Jun 25 00:48:45 GMT 2024","1108","tests","contributors_page_test","TestContributorsPage","","","Verify presence, visibility, clickability, href of links in the section",""
"passed","Tue Jun 25 00:56:51 GMT 2024","Tue Jun 25 00:56:51 GMT 2024","14","tests","specialists_page_test","TestSpecialistsPage","","","Verify value of the title of the tab",""
"passed","Tue Jun 25 01:00:52 GMT 2024","Tue Jun 25 01:01:02 GMT 2024","9314","tests","Речевые упражнения.","TestCardsRU","","","Select a random card from ""Слова с частотной группировкой"" group and compare UI vs BACKEND data.",""
"passed","Tue Jun 25 00:53:12 GMT 2024","Tue Jun 25 00:53:12 GMT 2024","45","tests","footer_test","TestFooter","","","Verify visible sizes of the Selectel link's image in Footer",""
"passed","Tue Jun 25 00:55:31 GMT 2024","Tue Jun 25 00:55:32 GMT 2024","624","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty password",""
"passed","Tue Jun 25 00:50:44 GMT 2024","Tue Jun 25 00:50:46 GMT 2024","1657","tests","footer_test","TestFooter","","","Verify presence, visibility, clickability, href, status code of the Selectel link in Footer",""
"passed","Tue Jun 25 00:54:49 GMT 2024","Tue Jun 25 00:54:49 GMT 2024","80","tests","main_page_test","TestMainPage","","","Checking the clickability of the Start button.",""
"passed","Tue Jun 25 00:49:47 GMT 2024","Tue Jun 25 00:49:50 GMT 2024","2910","tests","footer_test","TestFooter","","","Verify presence and visibility of Footer on each page specified in the kit",""
"passed","Tue Jun 25 01:03:03 GMT 2024","Tue Jun 25 01:03:04 GMT 2024","882","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify the composition and visibility of elements 
            on the 1st-4th levels of nesting on the page",""
"passed","Tue Jun 25 01:01:08 GMT 2024","Tue Jun 25 01:01:56 GMT 2024","48472","tests","Речевые упражнения.","TestCardsRU","","","Solutions to a random task in the ""Слова"" .",""
"passed","Tue Jun 25 00:47:36 GMT 2024","Tue Jun 25 00:47:36 GMT 2024","24","tests","contacts_page_test","TestContactsPage","","","Verify values of subtitles with tag 'h2' on the page",""
"passed","Tue Jun 25 00:55:41 GMT 2024","Tue Jun 25 00:55:41 GMT 2024","622","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty birthday",""
"passed","Tue Jun 25 00:48:12 GMT 2024","Tue Jun 25 00:48:15 GMT 2024","2892","tests","contributors_page_test","TestContributorsPage","","","Verify the composition and visibility of elements on the 1st, 2nd, 3rd, 4th levels of nesting in the section",""
"passed","Tue Jun 25 00:57:46 GMT 2024","Tue Jun 25 00:57:47 GMT 2024","247","tests","specialists_page_test","TestSpecialistsPage","","","Verify attribute values and sizes of images in specialist cards in the grid",""
"passed","Tue Jun 25 00:54:30 GMT 2024","Tue Jun 25 00:54:31 GMT 2024","638","tests","main_page_test","TestMainPage","","","Verify redirection to specialists page not authorized user.",""
"passed","Tue Jun 25 00:56:46 GMT 2024","Tue Jun 25 00:56:46 GMT 2024","18","tests","specialists_page_test","TestSpecialistsPage","","","Verify visibility of cards in the grid on the Specialists page",""
"passed","Tue Jun 25 00:57:40 GMT 2024","Tue Jun 25 00:57:41 GMT 2024","1017","tests","specialists_page_test","TestSpecialistsPage","","","Verify presence and visibility of images in specialist cards in the grid",""
"passed","Tue Jun 25 00:56:31 GMT 2024","Tue Jun 25 00:56:31 GMT 2024","61","tests","specialists_page_test","TestSpecialistsPage","","","Verify presence, visibility and text accuracy of the title on the Specialists page",""
"passed","Tue Jun 25 00:52:40 GMT 2024","Tue Jun 25 00:52:40 GMT 2024","82","tests","footer_test","TestFooter","","","Verify changes of visible sizes of the EPAM link's image in Footer",""
"passed","Tue Jun 25 01:03:10 GMT 2024","Tue Jun 25 01:03:11 GMT 2024","258","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify value of the title of the tab",""
"passed","Tue Jun 25 00:47:31 GMT 2024","Tue Jun 25 00:47:31 GMT 2024","32","tests","contacts_page_test","TestContactsPage","","","Verify value of title with tag 'h1' on the page",""
"passed","Tue Jun 25 01:02:56 GMT 2024","Tue Jun 25 01:02:57 GMT 2024","802","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify presence and visibility of content on the page",""
