"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 13 07:39:03 GMT 2024","Sat Jul 13 07:39:03 GMT 2024","92","tests","header_test","TestHeaderPage","","","Verify that the 'Logo' link on the 'Contacts' page leads an unauthorized user 
                             to the Start Unauthorized Page after clicking",""
"passed","Sat Jul 13 07:39:36 GMT 2024","Sat Jul 13 07:39:37 GMT 2024","1274","tests","main_page_test","TestMainPage","","","Verify redirection to telegram page not authorized user.",""
"passed","Sat Jul 13 07:32:23 GMT 2024","Sat Jul 13 07:32:24 GMT 2024","851","tests","authorisation_page_test","TestAuthorizedUserPage","","","Checking the possibility of authorization with incorrect data",""
"passed","Sat Jul 13 07:38:12 GMT 2024","Sat Jul 13 07:38:12 GMT 2024","80","tests","footer_test","TestFooter","","","Verify changes of visible sizes of the JETBRAINS link's image in Footer",""
"passed","Sat Jul 13 07:40:49 GMT 2024","Sat Jul 13 07:40:50 GMT 2024","628","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty password",""
"passed","Sat Jul 13 07:35:39 GMT 2024","Sat Jul 13 07:35:42 GMT 2024","3088","tests","footer_test","TestFooter","","","Verify accuracy of texts in Footer on each page specified in the kit",""
"passed","Sat Jul 13 07:37:35 GMT 2024","Sat Jul 13 07:37:35 GMT 2024","78","tests","footer_test","TestFooter","","","Verify that the Contact us link in Footer calls an email client",""
"passed","Sat Jul 13 07:39:46 GMT 2024","Sat Jul 13 07:39:46 GMT 2024","143","tests","main_page_test","TestMainPage","","","Verify redirection to contacts page not authorized user.",""
"passed","Sat Jul 13 07:39:55 GMT 2024","Sat Jul 13 07:39:56 GMT 2024","1393","tests","main_page_test","TestMainPage","","","Verify redirection to github not authorized user.",""
"passed","Sat Jul 13 07:43:09 GMT 2024","Sat Jul 13 07:43:09 GMT 2024","47","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify values of titles and subtitles with tags h2, h4 on the page",""
"passed","Sat Jul 13 07:37:43 GMT 2024","Sat Jul 13 07:37:44 GMT 2024","45","tests","footer_test","TestFooter","","","Verify visible sizes of the ARASAAC link's image in Footer",""
"passed","Sat Jul 13 07:46:11 GMT 2024","Sat Jul 13 07:46:59 GMT 2024","48270","tests","Речевые упражнения.","TestCardsRU","","","Solutions to a random task in the ""Слова"" .",""
